9866 29045
2800 2634 810
834 9196 -380
6664 5071 991
7684 7366 233
1143 8674 -477
8692 439 -341
999 5675 587
7518 8847 -912
9602 5868 -439
9028 3031 395
8932 2719 -853
456 4077 -359
6197 3822 282
5428 4823 -676
8557 9365 -71
1790 7782 738
1283 7290 -463
3907 9304 -614
1521 3250 -403
4709 5957 898
2719 7165 77
111 3024 -372
3063 1329 -634
79 8202 -772
1263 2001 378
6812 8930 944
5116 2048 672
5391 1784 165
2564 786 116
1134 2387 -107
521 1771 -296
6457 1588 -766
721 98 118
2360 514 -535
8255 3957 82
9613 353 -519
6629 863 -922
5646 7736 -69
266 3579 -100
7286 8144 -884
2743 3213 69
3062 4241 587
7318 3589 935
2098 4303 -260
305 8694 -790
9361 3528 82
1143 1962 -874
8839 9267 419
4919 9342 502
7508 2366 311
6310 7059 706
6642 1887 -957
8533 2284 834
8749 1052 -858
5263 9249 408
6162 9263 -889
8152 5337 893
4721 3390 78
2725 2897 -508
8967 5578 -583
7759 910 513
997 7119 -208
4642 332 21
84 6298 152
7828 6870 -545
1933 4512 774
7969 5382 24
9073 1094 279
215 7584 789
5317 4991 -745
5523 4781 -723
6624 262 -31
9207 9809 -682
4126 8074 958
1956 9771 991
6888 2729 -448
398 7727 999
3899 1663 -586
6616 8299 -978
6387 9401 293
4988 9391 -1
9630 7908 -833
5067 6019 911
4829 6548 -62
650 3002 -604
4237 8213 -945
8694 5585 -729
7211 2345 433
8125 2425 153
9560 6516 -272
6608 2513 549
4514 9134 938
6381 3663 -17
9334 2336 -793
1013 2656 67
3468 7764 -547
8571 7920 -179
5646 1434 964
2969 917 -108
7055 3199 -959
8084 3475 578
6838 9406 440
4477 2480 -836
9735 5122 -405
4134 486 -479
6015 7489 603
6778 2975 547
3969 2221 115
3305 2208 -197
5339 8026 274
3407 6134 732
9453 3807 -994
5903 9190 346
1997 8559 -811
2246 1365 -955
5601 8378 609
4885 3320 -120
9131 8172 432
2160 8492 339
7027 3284 -893
3385 853 -293
3459 5413 431
3625 9000 -862
6945 6346 605
9083 9033 11
1270 1056 339
5213 3902 -607
7903 5347 596
4072 3203 601
314 2052 305
5332 1855 -67
8908 6505 -424
292 9832 -156
7236 1512 726
9201 5868 -428
3490 2831 55
5195 2424 636
1103 159 207
2876 3827 -278
824 3527 -308
3902 8407 538
2160 6165 -512
9153 6563 -26
4498 3666 -506
8839 2459 -905
7519 420 -7
7661 8178 -765
3169 2436 -13
3584 1143 -907
8109 6457 410
7851 8882 3
6818 889 42
1996 3422 939
9188 748 -281
271 7712 -219
9781 1819 673
8817 9412 -74
9447 9339 467
1408 9507 -882
2766 954 -244
309 9722 -402
671 6965 -27
445 6801 977
2694 6261 689
9751 2700 877
8945 9787 -101
5069 9164 -512
2100 3568 68
2011 1218 374
2053 4029 -698
2860 4325 885
9122 879 -687
5620 1035 6
7257 9553 660
5731 1625 865
4244 5190 266
1276 1392 -830
9403 356 -196
6609 7533 740
7967 4901 -752
2767 4529 837
6897 2405 760
5953 5574 432
3786 8768 397
883 9623 294
8446 3252 -587
4414 6614 -32
5774 7394 -795
2013 4153 -733
6825 5745 395
1664 3013 235
8473 7589 9
9845 8412 537
6912 9129 -138
5536 9788 840
1960 1934 -150
8668 2761 962
8812 211 954
6603 3234 -573
488 8835 -834
1795 2276 750
1610 9410 667
5541 3699 -562
289 3092 421
4982 8971 -896
9413 470 -91
6993 6798 -363
5981 224 72
7551 7234 34
510 5418 692
5386 8567 315
8175 7598 184
4568 629 896
26 1505 -947
9150 7479 589
5538 5206 160
2509 4712 -592
1549 4626 -327
3579 1387 -201
5023 9139 -404
7412 408 -304
5145 4411 -626
915 6928 97
568 5232 -850
1256 4759 -997
1485 4107 -540
4421 5292 -647
8825 9602 -686
8610 2212 -729
2784 169 746
780 899 -64
6185 9090 -269
7785 8126 386
8877 7519 578
1909 5301 709
6802 3549 -247
2018 3336 720
9658 2966 637
2056 8787 -608
8752 3239 -322
9863 6106 -843
8527 9590 -249
1978 1912 -345
9122 7719 447
6741 7373 -986
8271 9674 -123
6811 402 -835
6236 8334 -357
1090 2432 -151
8168 2649 -727
6738 6703 224
8233 9366 -69
4078 4577 -203
8503 7866 -690
8639 2865 -472
1820 6083 -23
535 8016 -58
8789 7174 -851
6008 7258 -675
128 9656 948
8151 4618 -221
851 6081 -164
9210 9213 198
9056 1644 -278
4056 2633 -246
8635 1028 486
8263 6173 17
9175 6651 774
6807 9861 -467
7872 338 -435
8176 326 845
385 1283 452
5306 5300 -43
1937 3381 260
2805 4618 -797
7789 5780 350
4620 2392 874
892 517 788
4900 2910 944
1821 5029 665
833 1214 336
2795 6222 141
793 9122 563
1255 8527 -855
5711 7673 500
9019 2695 16
5176 8027 -850
8197 2985 -339
4791 9844 -737
4655 2577 927
4824 4474 -216
3938 863 -168
5735 2221 952
7151 979 -752
2187 7144 890
4612 1786 -949
9599 9393 -639
9057 4840 -357
1853 7638 -964
6660 9563 866
8444 5881 -969
379 1513 745
1091 9648 -115
9864 2464 779
5443 6863 742
5405 739 985
7294 457 -883
1895 790 -558
3187 7291 -884
8466 1855 -175
3370 7001 -815
5211 8724 231
5981 935 479
365 446 614
8841 3410 -931
6612 6117 -150
1327 3717 -680
6532 5377 865
7129 5928 -53
1465 815 241
698 5570 -18
7301 3959 337
3345 5126 228
6544 1985 -770
9034 2035 537
9743 8853 -939
6164 2604 -745
9138 9844 -946
7508 6545 -640
2831 9744 613
7491 9291 208
7754 4923 -986
2601 9429 609
7940 3266 387
7792 2351 -517
4744 8655 -821
7551 7264 198
7374 5788 189
8802 2542 -408
3878 6653 597
4017 3312 390
9063 1679 455
8164 9787 217
4406 1832 15
7492 7712 -42
3003 5731 -61
2815 7510 -796
2793 4700 122
9173 4013 -14
9460 9102 588
9014 5443 777
8789 8087 -846
7296 4707 447
7065 2751 -424
1376 4462 461
7768 5964 -566
6753 8968 -403
7394 2281 946
9609 9267 288
5588 1538 947
3918 2355 -685
2456 6373 -956
9559 7530 -394
476 6226 483
7578 3769 -828
4350 5558 -984
1942 7042 -239
2938 6735 -447
6269 1685 185
1068 1660 680
6152 8984 699
6639 4338 -175
6663 604 -650
3150 380 -698
8372 7699 -417
3344 1716 664
6369 5514 856
2590 850 -181
6408 7584 -531
7442 6986 -400
474 4901 330
4121 4563 368
9283 544 -844
3045 8961 -132
8406 1344 250
3731 3888 -448
1635 2276 -662
3875 9725 -377
4975 4932 -271
9221 8239 -788
6618 4986 657
9321 9803 208
1053 9649 -952
698 1013 -637
9652 8839 198
8233 4791 -975
6896 8042 -77
5027 9645 -249
8953 1760 118
3479 3890 409
8269 2874 -96
6521 9141 -914
1724 1194 -603
522 2164 61
3948 8242 460
7133 526 -328
7722 9720 -990
4722 4960 -101
708 8175 93
9498 8815 228
31 8807 -558
4284 6589 -776
6331 5427 678
9399 6235 163
5988 2814 935
254 4737 311
5103 9560 79
3402 5396 -39
468 9699 -255
3865 2939 927
2800 2088 912
6039 5633 889
378 6749 -582
2550 1645 840
7233 7762 480
8231 4275 333
9243 81 493
5068 7513 -600
6234 7726 -81
782 4565 201
6908 9020 -734
2491 438 794
2656 1400 156
4109 5714 909
3518 712 -682
2494 6066 674
7091 3105 -730
9482 9206 -653
6745 5523 -779
8095 7842 27
3827 2641 -111
495 8396 -737
7099 2715 -962
3390 8049 9
6832 606 -697
6434 648 -158
6952 2474 -683
2498 7272 403
726 5747 348
281 5063 -502
9163 3028 755
6773 763 853
1174 3154 -168
3253 8231 949
6060 590 246
1494 8961 -33
4111 7416 912
8089 6233 -797
7853 460 231
2667 5358 -831
5121 6425 -418
8962 5214 -554
4313 9315 -808
8004 2156 -550
937 1520 -89
8222 3531 634
5251 6737 254
1447 3193 -548
1846 4481 -861
3223 6795 427
4345 7866 499
5650 2000 614
6538 3265 872
439 9833 -974
6640 8270 330
901 4594 598
1954 8710 498
9382 1876 801
5140 5707 205
6259 1299 923
8614 8203 -862
4942 510 884
1797 1444 -722
5204 1418 -569
4847 7594 -714
8563 1817 724
4094 6956 644
8281 3091 -591
2590 6625 -463
4741 9367 -951
6027 8498 -349
6288 3304 -616
8484 4816 518
8587 905 -781
4755 9116 -689
9844 7010 -89
4617 1547 507
6796 2274 -857
2634 2134 -796
5630 6963 897
8415 3072 251
5088 4041 -67
1812 5827 -997
1415 7379 -804
9156 2810 -129
8693 461 -898
8318 6573 866
4198 5149 750
5959 7003 -259
8966 8295 229
9535 996 215
224 7069 321
8409 2578 -836
6448 7200 640
7720 8508 -412
6024 9167 437
2169 4610 144
1839 6965 -911
5554 6976 -117
3997 8916 616
276 5331 -106
1501 766 5
9519 5938 204
4166 4636 429
745 3936 900
3702 1317 -630
7140 6114 814
9132 5691 44
3525 8360 -954
6324 1386 -862
5155 3443 967
2864 9762 -710
1331 4868 -578
1582 6370 612
2912 2219 -945
401 8900 736
5352 1405 -899
3396 7157 -728
6637 3150 372
5374 6512 243
9373 1528 758
7743 102 229
4976 8831 -600
3058 5612 30
2578 3028 -433
5920 2641 856
8079 6123 400
6640 4608 213
4776 1574 -960
6579 8837 -807
1922 1062 -721
7437 15 684
6900 9193 414
480 3831 -176
5368 7134 -40
5156 5954 163
6477 4666 331
8810 1048 16
9825 558 928
6089 2913 42
7482 3986 -230
1344 5102 -123
6640 1991 731
7432 5036 122
9221 4981 -310
5293 3462 412
105 7270 -378
243 8389 -844
6776 9204 61
7429 3665 854
9393 1948 318
7506 972 221
7139 8148 -980
6520 1523 -778
1038 3795 921
7289 9632 194
506 4431 -378
5484 6632 438
7436 1131 133
3200 8985 973
5386 3675 -712
9774 8662 17
8732 7381 710
5246 7515 -787
8857 7139 -54
3720 9568 -267
2555 6971 -224
9295 5869 587
9187 3829 12
9366 2904 545
7448 3610 -460
3938 8055 -612
4142 7620 -181
6124 1343 -431
6372 2408 -323
9345 5727 436
6391 1764 -444
4820 984 352
7284 8576 -528
7266 7934 366
7783 9327 371
4248 1624 -953
8820 8277 405
2685 6850 -588
8886 1659 694
6870 5191 117
7466 2496 -11
6065 581 192
7787 1221 -465
1899 9050 -119
3594 5816 -492
5286 3942 -219
4248 7951 383
9787 5822 576
5892 9429 589
9109 7476 233
1214 1907 553
6581 4133 726
4581 7322 -993
4465 8730 -483
6645 7772 -10
3719 1293 -752
4166 5896 -603
1399 9513 -455
1398 5032 -305
9339 6829 779
4501 1759 -696
1161 5924 -128
5570 8760 -495
5662 1909 282
6949 552 557
5808 3498 -933
2315 2001 -468
5147 9445 -578
9452 2079 815
7345 3529 -111
5366 439 -586
5970 4525 755
8849 7312 727
5078 8442 493
2459 2266 747
1513 5451 784
3918 5187 -244
6282 7609 639
7553 7681 182
7074 3847 -642
3222 9844 618
5765 9107 833
1995 1205 242
8038 8862 54
2105 6812 438
4160 8441 825
4121 3307 -149
2511 8782 -880
7068 4617 8
6734 7575 -560
9415 4264 -418
8183 8371 -878
4464 2337 990
8372 6012 234
3814 863 905
6068 3287 -503
1596 5289 -982
1727 5847 -931
8463 4690 -126
6631 1675 -938
9745 1522 192
8295 2052 -644
4352 7109 165
5700 3214 -743
3687 3921 481
9505 5800 -29
9161 1075 -241
1752 7550 -59
9818 3189 -582
9482 5420 -592
3915 8806 542
3423 7145 -908
9089 5938 -27
3728 8260 -144
142 6022 -685
8170 2476 -428
6166 6614 661
113 34 676
1139 4150 -848
9776 9623 986
4433 1483 -563
7108 2027 -952
2098 8799 -599
6995 4926 -727
4657 7703 302
458 3728 -682
1018 8978 18
7483 4943 965
1488 6630 -253
5576 1618 -418
5420 4118 -65
2779 5929 -297
7294 7301 307
7940 7436 790
2996 6292 246
9324 4012 5
4838 2801 -206
6212 881 779
4105 411 282
4594 9480 -340
7612 3040 -358
6123 5966 -866
8107 6357 705
7423 3144 443
2867 555 -915
7315 1532 639
4043 8432 450
3777 322 999
4102 6109 -1000
2509 201 -704
5162 662 -668
224 4195 952
9574 7025 697
8332 6526 -125
2894 438 579
3479 7013 -821
6870 5798 -236
65 4393 -120
8076 7850 411
2970 974 123
5187 6173 -656
2067 7297 -944
8409 1802 476
8803 9487 -426
217 4454 451
3233 3034 750
8894 8224 640
5542 4918 834
9779 82 215
6367 99 -663
9448 4531 468
7502 6695 354
7125 1327 -393
2492 5389 918
4593 4214 69
2767 2870 540
2615 67 487
4196 2763 -580
2029 1572 576
1126 3696 255
8691 6408 -559
3074 3528 -587
6278 1918 -444
5157 6858 905
8399 3235 954
8966 3666 -943
8436 6495 1
1266 2118 -352
1981 7035 879
7330 7347 989
1554 9199 100
4990 6113 -743
6253 9826 76
9667 5602 886
2921 380 82
5 1644 219
1556 2288 -139
783 1392 -896
6706 674 462
7858 8105 233
965 9240 469
4930 5742 904
1616 950 -815
2759 9136 45
8548 6789 -673
6286 2879 -856
5204 9220 -826
7407 3636 55
4480 2669 -783
6046 3488 491
7381 884 -733
5551 9046 420
1483 3681 -610
6746 814 351
252 1435 761
6365 4296 640
3544 3716 94
2069 4751 87
3496 5814 -755
2803 9610 125
5351 7762 139
301 1340 -934
7089 3941 -238
8499 6271 -289
4197 8745 427
4836 383 248
4261 2198 -256
6749 560 -208
7606 1947 -541
5601 8127 -878
90 3909 260
2820 1722 624
3897 7503 617
4057 85 -347
8833 3860 306
2517 8058 696
5990 5471 374
5220 7420 366
9838 6596 125
2059 1045 612
5470 5 715
509 3368 400
8046 8313 883
800 7012 832
8947 2637 -55
3902 7229 23
1270 6047 -926
1061 3271 -621
2272 5203 873
3860 3811 -480
3910 2213 437
4645 7330 -211
8652 374 -871
5936 4922 813
9088 510 943
5699 7544 -295
7075 4562 -822
3865 7289 -241
1183 7180 -662
1049 7394 -914
5367 8714 762
5367 2073 693
5197 8470 835
5977 9194 394
1656 4781 853
9453 278 -586
977 5617 83
8913 123 -138
2483 1290 -732
1336 8225 -612
5880 9390 -21
1936 5658 -442
6304 777 331
4439 2780 213
7444 4178 39
5690 7847 252
1831 1199 652
4074 3762 -695
7338 8688 251
9524 341 396
9517 2050 79
2801 9114 426
2355 9770 -661
2404 2545 -4
4399 8574 -790
614 4171 -991
1316 2520 -903
3406 7747 -580
6747 1852 287
2499 1984 -54
7772 175 243
8256 5505 613
9035 533 -693
6227 6292 187
9584 9596 837
8267 7290 342
9616 8054 -86
5632 9730 -649
4964 1662 764
8266 4108 277
6606 5169 -860
2964 1958 -247
9270 4554 282
5332 7974 -775
9807 2700 718
5224 4894 -944
8746 992 -991
3534 5011 -709
2651 3726 607
1411 5069 -60
4315 8771 -219
4761 437 280
6206 1655 255
7886 1262 -392
875 4987 -562
4810 431 -724
3760 4181 636
2796 2296 989
8736 9794 959
3268 7326 946
3912 9835 26
8055 337 999
236 5042 985
9670 4077 -524
9578 1033 -537
173 3037 436
3682 8249 149
9101 1144 -512
2390 4318 -904
5513 9572 582
5743 3555 813
2222 9093 -209
5759 501 -262
30 556 137
5445 3194 -269
1616 6487 778
1532 5663 18
9304 3920 376
2219 7862 800
5821 1841 535
7849 8922 -112
8041 770 -709
4348 445 896
812 1950 891
6090 9283 677
1137 1761 732
1704 8404 901
7164 3348 -932
7674 9786 130
7158 1071 586
2567 6932 -736
6535 1886 -967
4073 7493 -363
8371 413 -112
1557 3375 190
335 7062 -875
1661 8227 -441
2077 7032 -665
4211 9221 348
186 1066 966
2384 1209 -14
2847 6268 97
993 2442 -260
355 6210 731
6657 462 34
1633 1646 -122
2467 9446 687
6971 9053 646
5857 5405 -239
1120 6515 -898
3401 5637 450
7093 9368 6
2712 6746 822
2845 5344 616
9056 3597 -624
8773 178 -659
8075 3192 10
8534 3021 -447
6839 8469 745
2478 6029 -158
1399 3938 813
4310 6633 -200
2926 4625 585
4974 8462 353
3257 2046 -60
3634 1110 1
3100 3166 581
3132 8894 538
985 6021 -331
4837 3039 454
8408 9483 882
8507 5966 -58
3534 2587 218
4861 4442 581
6076 5887 479
7882 2621 -79
234 7131 450
1223 2441 53
6326 1159 494
3264 5625 -550
812 4661 370
3211 3276 253
4333 3084 -250
5539 2994 -782
3383 6158 -809
6911 4000 125
1730 4310 697
5473 1970 -483
7135 5625 -968
7591 2167 67
9013 569 867
868 6188 108
8778 628 865
2798 6276 -341
8725 7741 -383
8029 5056 -550
4212 7543 -117
5057 1860 -485
5868 3923 -309
2607 3416 790
2565 5461 -491
6695 4337 960
9238 6437 87
9656 6737 -996
9029 5580 -750
8513 3269 310
5422 5418 -316
8801 9508 149
5883 3148 374
8722 5398 -901
7992 3210 -355
1166 6555 -472
837 4715 300
3254 406 906
8428 4401 801
7116 4534 722
6751 2917 317
5041 7224 -277
7726 6765 -743
1087 2286 233
6083 3114 -485
2049 3131 -489
2599 7873 632
7042 6066 -138
5497 426 979
9406 4965 -874
5863 1296 -229
4071 1349 562
4361 5217 701
7841 8204 -881
5052 9339 426
3592 8555 -985
7911 8873 -819
3255 5083 -362
9308 1199 -328
8085 5106 -228
4413 5810 568
7597 4632 591
7466 5826 -78
4573 4418 -324
5869 2131 986
206 5910 620
8157 5292 -615
9297 5805 423
8768 8782 -206
8871 4070 -144
1845 4849 -908
8594 7521 -794
8193 6319 5
7188 6052 -140
4575 6612 -606
1287 1116 135
5652 9181 738
5678 924 908
4036 9620 251
2199 4023 -286
297 248 397
351 9097 238
1688 4581 -153
1526 6753 656
2738 3215 615
3353 6771 700
2684 6753 -986
7950 1207 278
9573 1771 802
4310 1522 962
3137 1295 -811
1504 4250 -459
2118 3724 302
7814 9609 -494
1146 6071 218
1815 9647 839
7759 8803 821
8419 6120 77
3158 2903 -449
5446 8349 834
5666 9791 -16
9731 8504 -958
6343 2582 -110
7949 368 -319
4403 4418 -613
5000 9125 -562
4134 7489 322
3661 3862 -646
9089 2543 528
8735 796 -555
3887 4704 -186
7950 2902 -339
8584 5144 458
3835 3478 -45
5603 5736 -79
3982 1811 172
3113 5043 694
8910 3253 -383
739 1479 891
6275 8481 -471
6789 7443 595
1862 4683 -882
9130 5826 -602
5212 7512 -603
4198 5531 411
3926 9025 -860
9663 6476 160
4733 5937 329
5354 4274 936
1079 9237 66
7176 3841 796
2832 7137 -847
3496 6530 -225
4360 7919 28
7887 6196 87
2371 1298 633
8629 2537 -540
6328 3648 -33
865 2267 -104
261 4516 -936
709 4105 869
8115 3618 -874
3159 2 -60
3412 5208 238
2058 900 601
9808 8955 -642
7798 5018 46
9286 2038 -781
9074 8150 -244
7934 6592 993
2997 5441 159
5304 4280 -123
4976 6912 -962
7800 5467 940
5949 5506 -12
5459 7717 940
2200 2486 801
7076 7054 -84
936 6219 958
6425 1584 123
4878 6602 442
769 6891 216
4249 1580 -339
7580 7698 -711
1167 1016 583
9227 7934 -913
3109 8323 -163
1330 687 753
1516 2785 -760
6873 1328 844
7828 8999 92
7432 894 128
5560 7052 -785
8638 282 -43
9458 8823 -767
6710 9058 347
2454 2133 24
9146 4287 389
147 8044 -249
5818 5143 -334
7055 5093 -580
1561 4652 -591
4805 6937 -764
6916 2874 -787
2417 5937 -793
9640 8046 216
9216 2801 452
5564 7272 -134
2783 655 -800
4731 9603 985
7508 8944 -718
7751 4559 -149
2520 2705 513
1908 729 440
5172 7598 423
9056 9400 -709
2149 1415 -124
1651 6399 648
7828 5404 148
4233 84 -228
4403 4334 -122
9655 2737 -307
9121 726 -178
1911 9657 -751
6300 7122 -776
3538 448 -951
2326 614 670
8548 6596 227
6072 4865 449
5308 5436 693
8622 6846 -855
6976 6160 -219
4484 1773 -419
8689 6770 -556
409 2651 253
1576 8335 -402
2811 3562 -904
2255 7114 46
7352 613 696
8789 627 -388
3099 2292 -774
1448 6777 28
1369 2269 771
5399 7770 -915
3119 2320 742
4197 4448 737
487 6338 98
2913 1131 -372
2203 719 902
7111 8651 -480
4752 3210 50
3664 3632 -330
9582 6530 562
9136 14 -101
8745 6011 73
4939 2730 842
3464 2342 -454
8599 602 980
6140 3830 -862
4944 6911 -821
745 9088 -421
6126 902 -829
9543 5518 1
4592 4369 465
5639 1037 -33
1698 3096 -359
5646 4072 -584
1153 265 585
5270 5782 318
3834 6109 8
8267 8438 279
6059 1598 -976
7773 8487 415
1957 5123 981
1303 6190 -891
8692 1562 -248
318 2100 710
6346 6715 -931
6421 7092 511
9752 690 -182
6073 2577 387
4210 6999 -633
7715 8369 678
8478 6912 575
3673 2911 -566
7368 1156 965
4824 7712 269
9565 6181 288
6340 8271 -236
4318 548 180
4539 5827 -6
1630 3023 -166
7584 2848 204
8586 1952 -788
1650 9364 -114
8275 2665 217
9191 6198 785
4493 8907 -284
3900 6550 118
4859 3036 -449
6585 6269 -691
5694 5097 686
3312 5707 -696
4137 8526 628
3266 3458 -451
4312 1681 -696
9197 2953 193
3874 9727 818
7628 2443 359
3982 1468 646
5889 3247 244
2773 3001 850
5160 3788 -134
7427 6415 -480
4813 6059 521
1652 6964 -338
4928 7853 -734
2027 1742 43
8715 4894 658
8073 1311 -46
8117 4986 600
4525 464 994
8171 6750 -469
8710 6484 -842
4122 3102 -457
1912 769 -882
525 2606 -692
1336 829 -305
7361 40 631
1778 2793 -494
6279 1523 -641
1558 8339 -195
1091 7428 588
1438 5869 -921
2105 436 163
7684 6020 -779
3659 1994 570
2728 5704 520
3852 3330 249
7468 3741 -750
4221 2048 576
9171 8873 -218
184 1552 -244
7480 9388 174
6429 2173 45
5287 9653 84
7116 7740 -908
7954 6494 -569
3398 3202 -475
4424 8251 202
9522 5471 782
6459 4339 426
4063 949 -39
2598 578 -41
8573 3085 -399
1021 9530 577
9577 6916 457
1683 7032 -562
7831 1887 476
3145 3573 -178
704 565 -154
5443 3776 -1000
4969 6130 946
6505 7012 -872
1951 5462 935
9007 5009 335
434 3066 -877
64 3395 916
7567 7768 -667
1008 8188 -866
9243 9737 235
8742 6562 -985
81 1305 -827
3798 540 455
3736 3468 352
8969 5930 -479
5714 8652 598
2510 2401 -694
6729 9135 -576
1822 3128 224
3589 8844 -855
2472 673 182
8641 5540 410
9143 1541 581
5606 3965 -255
6301 7960 58
3431 538 592
2009 2547 -739
7187 201 -690
4959 7249 -93
7624 1047 -687
450 7239 301
7708 6924 822
6284 5154 183
4693 6668 652
1530 8421 -99
2049 5580 -440
2482 5177 494
683 2947 -935
5330 1445 45
2599 6438 361
2732 1506 -842
4221 4466 -450
573 9176 -302
1263 991 117
6986 2563 559
7140 5305 -524
4857 8002 628
9619 1374 -971
152 2496 -676
7248 2112 -482
6104 4703 -834
1311 8596 -370
7701 5240 -559
4755 7721 -95
9457 12 715
5166 7080 157
9805 4916 801
1204 2326 466
2452 3136 921
2874 7739 -541
4734 9285 -476
7402 1003 892
3716 4224 221
6218 5850 686
3475 814 -46
1003 6719 398
7178 2064 -459
7598 6658 657
6187 2188 805
4137 2450 -865
3169 8396 468
8928 4389 -148
147 8013 -534
2610 5144 221
6239 5942 128
752 7379 -889
4319 7587 -247
9030 4334 444
714 4289 -286
4939 8164 451
49 1994 -245
6136 2563 962
5366 1366 -788
9018 4363 -542
3511 5570 -291
4346 4884 -987
5968 9384 685
3813 1905 -869
5591 2995 935
1302 1727 693
5064 2195 198
7048 369 -557
8959 1038 752
1460 5965 -912
9558 4111 -825
9430 8278 -964
5615 691 416
8349 8141 -457
5722 6922 985
7226 4422 -618
759 6739 938
4229 4297 691
7615 3639 164
7413 1225 332
2246 620 922
9413 2447 -591
1357 2281 -232
4174 965 164
9454 2392 0
7185 5358 740
6954 6321 -246
6763 1189 182
7842 923 -849
1017 6025 958
3397 6628 830
3376 3821 712
4918 7782 -575
9733 1113 942
9651 9749 -916
1904 90 -472
6830 1716 -837
9066 7011 520
8692 9692 -252
2733 5086 406
5110 7906 293
6253 675 485
6942 8870 119
2356 6199 -864
7853 2444 402
6369 745 580
5457 8906 -294
7471 4080 498
5087 9547 730
889 5232 -70
9726 2321 -679
6762 3954 -179
7410 4656 17
9698 4135 617
3361 7421 -339
9353 3232 368
4778 8776 968
5051 5397 375
1758 9135 742
4700 3669 -850
3285 7320 730
9805 3908 -538
3075 9164 -305
8946 9834 203
5888 108 620
3472 8866 625
5901 9455 48
8506 8421 746
2571 6830 978
1694 8291 -629
67 2294 -44
6537 5840 300
6026 1017 370
8453 8184 758
9218 3154 -506
5352 4671 901
2609 327 -62
7582 2346 464
3027 1922 206
2677 3025 -618
3064 8221 -267
5782 2961 368
6184 47 -220
5919 1913 328
4609 6445 787
9172 7196 236
7495 4684 688
646 9394 73
9702 2922 -557
9033 694 412
8293 717 -64
7801 5777 513
3871 5956 166
3425 5575 239
261 1012 238
9835 2083 -833
8370 8952 533
5041 5816 -651
1692 9295 -548
1048 5807 462
3123 3891 -243
6871 6810 220
2078 8408 -591
7237 181 775
5368 9014 840
8478 7046 198
2850 4430 830
7374 1858 -187
313 521 266
6093 5314 -793
5699 8401 232
2159 1878 919
4569 662 436
5327 3694 666
9183 1677 -179
1460 5993 -547
198 6668 -194
4562 7377 138
917 9830 864
8132 5304 568
1905 612 792
6122 4807 557
2112 3932 -353
2696 371 483
7142 5443 -478
828 1290 890
7163 5430 296
5455 7846 46
9031 40 766
6666 5846 711
5 5936 -787
8551 9028 58
8159 4732 -113
1407 939 168
3581 5345 -863
8909 1060 818
6917 9033 -582
2524 4073 510
2567 5681 90
5219 1325 563
9395 2543 -907
6718 8242 -226
2070 8752 -915
5918 8162 661
8059 8559 -225
6804 5767 -557
8348 172 244
6921 3979 -860
6281 6007 -574
7944 4996 907
5946 8744 -267
3966 8752 266
2822 1654 -215
8939 172 728
2192 1791 316
3457 8439 -896
8232 4136 -611
3786 530 805
2351 7214 -959
2566 7845 -260
9352 5325 802
3950 6997 -505
4273 8222 -802
5849 6762 -137
8550 4395 975
3367 3285 328
5560 3944 268
792 9097 0
7711 6790 271
950 4134 839
2201 7350 261
7759 3789 -15
4085 7898 359
6336 2043 652
6697 6063 -210
7715 3642 687
8708 1198 -685
7385 7155 777
5305 4534 -517
6220 5929 -936
5560 1451 635
5039 9327 -704
7838 6389 -655
9280 2932 -198
9404 4394 -754
602 4028 -645
2215 741 -409
2346 2859 514
6762 5474 -433
1091 2388 981
131 6575 -811
2064 9807 -246
5644 4325 382
8059 8926 -158
7734 8346 -157
2842 7152 509
4333 3849 390
7236 9793 -756
8471 1178 -144
9409 4297 668
554 2073 698
4065 5251 818
3554 9745 -476
4788 4486 304
7593 6210 -486
3673 9438 -980
9206 8930 124
6637 8582 -200
9596 1962 -654
1547 6622 -491
8 834 -976
6328 8478 -129
2820 5978 -963
5866 8983 684
9608 3093 -472
3456 4819 523
9712 2477 -414
4079 5466 -685
240 5643 596
8181 4894 851
9504 988 913
8660 1793 980
3080 7872 360
7863 3869 378
2028 7536 136
5643 4111 -977
7349 4586 964
6699 5116 -785
2606 1419 869
4724 2362 -76
4 4777 434
2154 8800 436
3665 9753 799
8824 3573 -31
7210 1309 -341
5650 281 796
4338 6092 -896
7602 6078 -407
6656 8078 129
4270 2647 504
1883 6412 -935
7245 8707 -597
4122 6040 -628
9733 1861 238
1694 2199 585
4545 6094 887
5302 4541 919
2252 4597 -432
5184 9254 609
2980 997 88
3163 3295 -538
3240 4385 -709
3547 6588 147
6705 7550 -367
8757 4373 320
1808 7032 -535
2623 1502 -978
9127 7112 -518
3504 1578 958
4515 813 -945
7215 8697 252
6179 993 154
2735 2276 -49
813 5425 734
3613 2410 -594
1253 9212 613
3898 8911 777
916 6670 538
8129 6952 -639
3479 2055 575
5607 4107 248
9741 4838 650
9395 144 245
2458 4590 -792
4805 7209 713
3021 1096 463
7857 8110 292
3336 7709 -921
5897 1604 -480
5884 7588 880
320 5320 766
2639 6102 789
6503 5367 215
5106 7424 -664
5361 988 75
9624 5537 -827
6657 9432 -50
1415 1977 73
5731 6650 -27
257 7970 548
4724 3377 -50
4538 5220 485
1378 2558 221
687 5367 -296
1448 5251 -398
8394 8382 -954
6288 2993 -144
4969 1503 -695
