18
935 930
255 217 554
804 60 609
843 180 358
802 487 -680
405 714 594
668 303 129
540 183 -597
643 826 -965
624 820 -29
758 425 -391
504 108 -507
415 98 -365
593 255 799
747 301 -871
572 748 -482
45 699 -69
851 364 -923
64 425 244
691 852 -531
554 369 28
645 369 173
283 45 -811
291 631 225
74 407 347
446 824 574
308 275 659
8 240 -477
643 785 -130
589 11 -53
9 726 665
138 200 425
472 752 -275
28 376 -381
350 244 -801
388 772 977
91 507 -573
407 205 339
616 593 750
536 24 -558
400 256 -796
99 16 -918
134 649 -12
437 408 -957
477 517 -67
316 648 -312
386 428 411
478 693 -406
663 168 667
157 479 -903
697 200 -239
577 561 -656
541 714 711
65 321 -207
523 330 637
112 43 -977
472 775 -915
623 241 -214
127 412 68
407 257 680
268 843 -898
523 785 490
369 614 -242
454 746 -890
58 670 -455
424 582 720
160 547 -957
733 688 740
376 475 -857
259 711 709
102 144 855
201 423 496
51 696 578
348 765 -511
514 168 -914
845 272 -861
41 360 254
508 626 -910
132 145 851
567 312 903
851 779 159
681 610 -984
380 624 15
581 649 752
53 179 -211
636 358 -379
673 45 -442
164 548 -985
201 343 -783
269 547 -133
534 459 -306
72 157 -705
777 5 -364
735 88 654
643 519 354
156 752 783
766 636 709
485 201 -618
196 366 -364
455 158 48
826 635 885
100 112 628
655 710 150
630 631 15
524 821 -279
641 557 515
512 718 -488
394 189 -322
261 268 -847
716 88 83
482 524 767
100 668 484
422 216 -55
190 503 331
756 728 149
280 837 -104
145 461 884
193 192 -654
176 322 944
479 477 186
470 260 -144
682 481 436
150 860 236
266 614 223
693 742 -121
828 86 -121
443 822 -693
850 498 -569
511 531 -749
229 511 426
671 670 803
801 785 -626
497 114 436
505 405 -577
370 184 388
653 700 -678
387 710 -935
763 167 -624
366 236 103
425 146 464
81 306 -355
90 796 824
117 159 -659
748 526 -306
764 28 249
30 774 -297
196 487 105
822 689 -627
595 477 309
523 474 -761
428 783 14
2 745 940
67 755 -640
107 99 -138
860 584 -109
847 315 -438
216 374 331
284 220 -5
859 702 352
303 747 -728
329 251 206
655 467 -542
588 460 -191
37 93 12
666 765 -933
724 426 -331
382 67 -893
158 435 -611
255 292 393
519 501 512
475 519 -365
148 701 52
688 538 -224
301 180 -325
729 387 224
787 131 -340
337 421 79
574 71 317
167 188 375
283 446 -710
681 350 -880
827 732 -729
92 431 -472
164 737 981
232 136 15
502 428 810
655 773 -913
813 75 84
110 361 148
768 101 505
472 613 424
461 83 890
95 366 -885
229 98 -4
436 9 -649
763 61 1
43 201 -58
249 43 391
542 784 830
383 333 89
639 208 -981
739 311 728
146 779 -39
498 316 760
604 554 989
243 288 195
527 49 393
221 2 -270
724 144 923
335 227 402
141 565 482
39 431 482
186 83 -2
532 43 591
702 746 -687
48 677 -553
744 160 -522
412 568 -243
154 24 241
440 800 462
642 461 -712
763 63 170
689 528 -473
10 757 445
637 297 644
712 730 593
161 80 -516
406 80 -256
180 167 -484
842 707 216
665 67 782
387 308 124
390 96 439
698 227 -361
551 208 -275
671 574 -763
246 116 443
565 539 -154
114 232 -991
519 196 101
323 837 -823
574 781 985
300 372 930
276 575 800
110 310 797
610 356 539
525 541 360
522 554 228
540 468 477
120 725 -427
226 730 860
497 308 -381
451 111 575
166 475 697
598 94 -300
25 447 -283
243 412 425
658 205 -706
576 597 -442
473 664 929
648 607 88
690 626 -49
485 230 -53
525 439 -440
41 239 -578
598 104 -32
189 810 -281
416 84 -58
359 455 -110
240 46 -628
385 628 462
526 586 -960
453 531 -131
522 81 -521
64 413 37
728 347 -443
205 40 539
169 730 691
491 124 -810
490 717 -781
606 670 472
274 553 923
143 535 979
512 36 -756
210 477 723
836 239 -763
623 576 -202
729 561 -488
839 366 434
615 244 934
729 795 -732
436 653 642
543 611 -319
185 286 -258
800 305 -570
87 442 131
448 549 -42
448 755 -46
502 84 640
646 668 -960
259 597 102
221 767 60
332 269 -280
92 448 -851
234 857 -16
689 549 -467
591 18 808
845 522 -399
763 779 -501
642 173 819
714 312 -155
727 42 829
788 657 -446
510 343 -631
519 170 -466
290 544 -339
457 729 165
280 236 343
697 405 -801
489 692 -187
279 154 -725
155 673 631
546 249 154
305 680 657
467 5 -71
410 705 -176
420 398 809
509 779 326
802 701 -752
597 47 408
162 107 -155
343 467 -29
325 655 49
289 568 550
841 549 -276
368 797 -888
743 305 520
309 31 -346
287 366 -782
540 785 -712
635 703 -416
125 59 -355
644 639 -341
779 110 -391
645 254 -982
149 495 -674
344 850 -42
809 741 455
735 22 -739
331 543 -194
719 665 539
131 125 773
99 483 923
790 55 -707
570 16 474
279 846 -746
720 824 -17
221 741 -27
338 553 968
518 607 -271
377 785 -373
810 768 189
261 748 -648
663 645 -612
786 214 53
56 457 865
296 812 556
398 234 494
789 152 639
542 758 -788
231 52 -456
29 42 451
222 191 -355
711 119 673
691 2 588
9 561 -402
688 701 770
477 790 229
140 266 510
574 529 -142
103 392 -301
803 439 -439
493 512 -963
154 164 -741
462 781 305
223 777 671
426 249 946
478 623 892
134 403 -641
738 797 -269
48 75 -719
203 452 858
145 389 -486
849 161 -285
309 431 -650
433 157 83
684 770 624
54 473 55
299 563 -581
612 673 -778
590 759 931
532 181 -861
655 54 -301
725 599 -657
32 738 815
502 311 -63
535 805 -672
307 12 -224
715 796 711
329 60 404
309 663 656
91 172 -110
592 558 -968
363 477 22
590 768 616
706 678 -185
384 250 436
495 262 190
734 69 127
626 603 -420
440 284 504
169 348 -877
435 856 268
669 645 180
672 698 -794
571 778 -580
697 140 396
482 657 -782
106 157 -549
445 336 -927
147 417 740
413 807 885
594 420 407
629 481 896
355 368 -307
276 365 753
401 297 763
842 615 264
636 247 -676
808 549 -289
692 417 646
766 146 568
753 333 241
349 201 -55
51 852 412
447 706 -631
357 642 665
837 274 86
752 14 668
430 161 -62
302 89 -435
314 802 909
778 382 635
282 326 -290
535 161 403
596 536 -396
20 79 958
55 78 -449
377 191 267
39 773 9
129 591 279
830 64 79
133 72 566
114 45 -9
668 151 808
283 442 -496
577 47 -186
718 52 -564
522 376 460
362 531 -565
773 819 -507
295 237 -563
502 493 673
467 708 -76
345 445 808
462 335 452
644 66 -182
47 124 -402
765 184 292
769 18 -808
831 619 -694
320 53 -363
535 356 706
139 758 719
626 56 646
541 464 696
576 683 959
56 358 -591
846 749 -201
477 541 -888
53 451 564
33 755 482
494 214 -918
242 840 420
212 418 -333
127 689 494
567 311 -612
587 98 -664
267 465 197
754 308 958
735 840 722
614 530 514
686 740 -982
445 740 503
198 394 -741
691 150 189
503 616 445
413 201 629
615 297 95
181 486 689
654 151 -628
801 771 -285
193 99 294
401 643 165
375 99 -518
818 407 710
94 379 -5
835 614 -900
278 19 -327
443 404 -116
497 309 315
853 518 237
135 339 -340
630 826 -785
375 25 174
3 464 453
336 741 37
571 22 -986
257 371 -252
470 791 -632
53 319 -395
559 423 642
22 608 343
285 245 835
697 654 -557
290 404 372
673 695 159
529 536 -432
630 77 -314
793 678 -584
629 373 -73
273 427 -201
479 811 699
204 310 -503
725 723 362
704 677 185
691 358 618
473 314 -714
48 471 746
435 206 -395
86 842 598
416 255 426
308 196 -285
217 227 268
454 57 -637
91 319 202
527 511 534
350 400 -548
139 268 31
197 147 -703
83 765 -626
128 497 162
481 281 -448
796 781 -897
227 605 509
440 432 52
171 632 -635
717 698 -744
433 172 -809
79 237 -316
117 507 829
334 802 -917
193 372 -50
282 502 657
134 737 -721
277 18 863
110 438 -639
196 216 322
707 713 -886
688 468 288
785 353 940
77 482 -257
558 805 -520
547 228 -85
337 609 203
96 690 -336
646 606 -669
726 629 -535
606 504 -427
601 82 -678
28 11 -992
99 407 206
368 80 631
10 284 862
589 8 232
827 739 -900
281 658 -982
519 566 -229
500 773 159
576 328 978
400 42 -363
786 648 -208
542 807 -98
332 513 -423
298 38 -375
307 336 101
305 26 923
493 141 146
13 5 584
125 341 678
813 158 310
165 294 189
736 368 406
358 548 778
621 240 -593
185 251 99
477 521 -82
176 168 -915
706 510 703
378 800 402
686 130 -918
8 754 -222
710 404 86
487 247 -384
510 270 763
433 315 136
288 585 878
15 391 -675
177 817 776
474 792 -347
675 191 382
529 90 -579
358 215 536
697 387 -428
707 1 -115
628 179 -721
264 308 -668
527 463 -673
536 284 -490
576 186 949
165 27 153
224 501 -619
333 724 644
300 88 -193
118 777 -239
354 752 901
45 842 73
423 214 232
768 211 803
759 739 -455
608 190 -305
132 790 713
557 730 975
238 682 -975
795 19 572
828 507 -305
780 93 -731
116 291 -747
333 54 -587
577 586 619
31 437 473
607 764 -72
539 843 390
637 276 463
143 73 7
254 85 709
604 726 -605
532 736 -78
538 807 -600
336 570 986
296 208 708
851 927
321 605 359
260 233 947
99 312 -26
608 722 -566
790 358 353
606 790 485
377 534 -116
370 253 -234
93 620 334
546 121 404
840 493 -408
638 411 -149
639 239 -401
191 640 -144
253 575 84
195 493 891
526 756 649
381 773 693
755 345 -739
512 548 851
668 625 243
222 528 853
337 599 614
219 11 899
741 68 -222
811 48 342
8 57 -311
464 99 132
337 691 -840
620 621 -286
212 538 413
303 166 -210
520 273 -183
402 625 193
700 517 334
800 37 401
459 535 -305
610 566 -313
791 812 -555
70 702 15
17 754 -794
402 733 -951
483 275 -379
421 68 433
205 482 687
780 491 188
573 4 855
621 695 -13
99 487 805
562 578 -580
827 278 -192
288 369 956
787 584 324
185 400 657
428 20 317
640 122 422
598 405 -667
183 669 -323
153 691 -621
49 201 -866
712 284 664
198 194 -266
158 55 -548
809 77 -942
55 796 -586
194 208 927
184 370 -27
477 386 -271
396 452 -619
848 759 -119
513 344 -180
174 559 -231
349 480 -147
796 178 -909
347 68 -393
502 648 -829
10 263 768
197 387 758
502 469 -825
411 590 -345
677 425 -341
824 181 -377
511 632 49
806 826 -662
647 460 -900
339 30 -284
32 700 -565
119 842 -305
408 392 -304
691 498 919
187 26 -543
755 467 654
242 197 258
394 470 -231
80 669 646
561 349 184
289 595 624
789 522 953
504 709 168
412 192 -344
511 501 -667
489 304 -941
536 559 -219
686 709 944
414 236 -794
94 659 114
493 79 -314
579 276 868
691 642 -121
355 366 226
213 188 -760
66 664 179
191 508 -879
107 160 -257
793 805 560
425 453 806
536 213 581
491 189 11
305 793 684
548 763 -165
269 351 -211
178 410 138
672 15 -623
794 458 718
150 406 903
297 275 -226
371 472 -805
403 280 -77
230 380 -491
214 791 -165
430 672 -65
682 689 -504
542 125 838
758 62 696
231 603 -578
256 484 -903
131 481 -593
173 182 511
234 495 356
159 104 832
832 641 418
657 806 -163
555 796 407
503 522 598
620 292 410
629 360 -343
315 707 549
310 374 257
410 65 87
571 285 503
245 639 -244
799 687 -437
431 689 -134
843 698 701
598 399 586
152 142 -120
816 709 352
678 526 53
475 210 -798
256 615 453
436 42 729
645 680 583
694 181 974
675 696 159
108 533 989
241 511 146
571 483 -542
599 256 289
461 256 626
646 7 734
217 274 -98
329 710 904
332 129 719
318 730 -474
500 528 -917
803 835 94
815 682 200
634 496 69
38 261 522
598 324 -209
774 849 -608
705 631 -117
571 8 -837
92 35 691
648 311 -556
46 668 989
619 617 -982
825 391 607
117 503 -868
280 846 578
416 697 -636
149 751 -558
763 374 860
360 340 324
60 740 332
1 596 339
220 79 -208
523 561 -720
313 849 -927
10 445 -685
496 493 -2
563 176 -65
352 89 758
799 117 139
164 556 -43
453 80 -127
370 722 -303
383 670 187
502 247 -637
35 581 229
215 655 172
521 8 -141
179 605 780
848 246 -157
323 359 -951
432 223 940
750 192 167
786 28 462
716 248 5
670 235 805
68 295 815
115 233 280
568 712 465
259 130 607
657 127 583
793 650 -374
646 302 -212
419 765 577
291 235 759
765 264 411
725 251 911
287 561 -216
345 58 -321
240 562 -106
166 150 -323
123 399 94
607 561 273
600 591 -377
506 835 366
582 417 725
358 585 -887
240 278 -167
385 678 110
604 787 -914
379 106 -395
235 390 -960
58 324 340
444 393 232
758 427 574
514 83 718
690 573 -433
382 30 -80
495 219 986
77 604 -898
55 581 -1
181 604 -976
684 161 -732
681 616 873
335 562 -437
842 134 -517
573 508 -117
828 220 -21
202 41 601
526 268 -791
680 515 -270
233 407 348
338 748 -4
373 747 -17
751 427 246
180 666 564
311 474 377
105 340 -24
724 175 -832
709 153 -336
699 777 -85
260 462 -838
749 189 489
714 270 -831
67 480 -259
47 647 378
245 244 146
616 587 -819
692 807 -426
289 519 33
327 13 823
220 190 802
377 721 -468
26 739 -240
304 759 777
111 172 -906
4 97 705
608 511 71
697 77 -430
226 593 851
133 214 740
220 710 -956
443 687 -468
361 91 -601
63 630 821
123 126 696
668 439 -865
83 379 -91
161 126 -235
775 219 544
764 103 30
398 492 -433
527 72 -750
249 337 613
190 34 -477
198 220 -243
77 803 -368
520 195 932
702 277 482
157 9 -809
124 191 -389
213 123 172
13 587 -689
168 840 267
477 767 -923
133 604 747
56 775 -800
99 301 646
229 841 54
242 718 -339
489 160 -331
366 699 -26
537 526 -133
770 712 692
231 486 -148
732 531 -379
280 702 340
553 182 -904
71 156 361
456 158 -85
233 442 718
356 807 626
309 241 327
532 672 -102
404 47 -290
604 843 389
833 730 801
688 98 -4
16 453 -260
418 254 -342
647 153 812
300 842 -845
335 70 -471
182 12 932
179 537 -483
574 780 269
814 762 -976
836 187 -502
493 729 70
396 609 -669
843 457 427
168 580 -664
763 596 -850
608 621 845
32 151 -631
592 682 -947
44 14 546
113 645 -681
280 607 -737
444 756 -937
10 842 -707
494 754 626
249 810 259
32 674 -917
426 490 -734
720 517 -596
180 535 933
73 844 -438
605 441 -220
416 805 -429
42 679 -346
750 167 -375
641 81 -963
513 268 422
393 430 288
12 747 -688
535 765 -613
675 518 477
95 220 -177
300 725 509
749 113 142
250 827 963
14 684 988
357 544 489
725 575 -166
79 11 -951
485 414 -653
295 540 -791
697 52 662
588 596 -791
319 653 59
848 9 -692
355 727 617
459 575 -826
99 261 -605
266 520 -948
484 159 -721
685 737 687
710 64 -176
808 760 952
310 682 140
528 160 225
83 569 815
422 632 743
688 461 64
736 177 -993
537 220 32
217 681 -132
348 276 598
772 829 -526
652 373 -576
474 811 28
78 324 -511
207 270 -744
731 66 -61
504 227 876
667 97 347
59 683 608
460 237 -408
770 592 317
233 71 462
107 628 -821
74 722 -995
158 695 917
607 2 638
374 317 -151
761 534 -606
93 154 -551
753 512 -429
630 651 -434
842 463 -110
35 802 522
96 735 -7
538 447 -226
570 830 -438
246 526 -28
471 475 -608
45 519 45
271 299 118
462 582 206
344 417 661
104 118 87
269 670 -535
385 774 -180
202 508 990
675 42 255
366 660 393
136 619 336
163 631 -566
719 248 410
329 796 -70
726 100 -145
442 300 -231
313 604 -213
668 786 108
16 263 804
600 106 -127
791 660 3
429 314 -77
110 195 750
280 402 706
844 781 -1
345 363 -521
210 328 705
56 49 -654
162 629 -35
690 167 806
108 77 500
368 430 746
505 110 -969
762 636 113
375 657 800
137 289 233
700 782 524
256 824 794
252 542 963
173 698 -851
507 306 244
331 829 63
593 753 -192
574 827 750
569 550 -689
498 31 475
18 355 155
787 504 -122
675 118 491
667 577 -753
190 689 -419
69 262 -826
427 144 780
639 38 681
242 410 368
18 49 260
27 58 19
414 391 268
602 722 -462
249 574 396
535 47 230
691 432 -271
650 682 -726
216 623 341
5 164 214
716 672 617
770 625 -244
661 794 -196
530 842 519
210 803 -295
503 723 -9
26 167 673
432 143 400
512 824 -558
451 643 613
216 94 794
271 790 -132
538 296 707
510 830 509
743 754 970
720 735 189
718 230 -726
726 642 521
164 320 528
144 59 564
687 486 -15
668 92 773
781 667 908
405 136 -38
606 485 -419
851 757 -780
38 62 -391
547 674 639
187 562 766
370 11 -31
54 569 -928
556 160 -532
53 552 -668
834 205 570
583 461 -156
71 193 -356
785 231 -479
365 622 -383
361 666 -861
829 406 -274
135 528 -959
492 440 440
147 172 -2
626 123 932
848 712 97
536 138 304
202 120 -692
260 542 -207
722 446 -455
299 748 265
204 716 642
6 289 368
10 644 470
767 93 313
92 25 988
199 836 -93
6 210 977
527 699 690
389 607 -56
608 322 103
709 810 -167
326 809 -584
819 666 -196
766 299 -201
527 428 -708
300 233 127
178 244 876
326 432 -356
700 476 -765
530 298 418
729 806 763
822 349 512
38 275 684
40 461 -281
732 397 937
431 489 -757
121 140 441
279 419 -157
146 754 -329
298 333 -645
803 316 -65
553 420 368
217 448 544
718 569 99
142 744 985
110 380 89
97 74 771
624 53 660
499 277 -216
303 268 186
503 295 -485
366 324 854
412 636 -22
194 398 908
804 631 -312
554 147 427
290 396 796
276 481 500
194 341 -451
278 269 440
787 777 -110
72 199 -953
793 832 -8
409 680 465
194 711 296
735 71 550
177 88 94
611 163 -421
564 231 877
585 240 54
585 250 419
103 345 90
190 326 788
233 127 406
645 196 598
434 649 -491
147 435 875
80 355 -635
634 555 756
622 532 -712
410 400 17
675 313 528
652 577 -935
440 478 635
681 3 620
738 815 -620
711 341 569
612 13 -389
90 800 -897
66 12 894
846 433 -750
428 256 245
141 29 -928
841 489 -10
19 593 137
616 451 -19
172 94 266
487 263 -951
4 335 -657
233 254 -256
611 553 805
667 26 -900
743 841 783
368 112 -928
430 599 892
367 135 633
155 89 -375
115 679 -808
131 385 381
825 473 -919
156 798 356
600 443 980
592 218 -823
51 104 119
666 323 82
77 555 -805
134 736 939
560 257 657
430 506 313
261 766 -620
607 427 -508
682 717 -197
167 545 -570
174 444 777
437 737 -25
637 210 -138
193 9 -334
824 660 -254
826 494 47
319 170 741
260 296 -57
214 419 880
7 3 -302
339 745 371
567 160 -409
150 86 -295
152 43 -912
192 120 -513
593 692 -311
226 34 318
5 735 -10
239 265 -271
39 219 756
524 457 284
682 151 -545
227 393 236
266 330 -986
352 672 617
318 22 -122
220 611 -681
502 649 -88
694 178 -29
104 355 171
682 62 882
591 77 75
274 204 160
490 185 102
831 666 -1000
293 686 892
110 706 292
338 732 168
93 423 944
608 752 914
672 741 518
263 312 -795
77 742 503
193 154 397
60 495 214
150 183 -105
765 514 -638
775 66 651
507 3 325
55 406 -654
362 776 -661
803 658 -922
664 267 113
433 702 -666
236 302 177
710 388 -904
62 718 561
462 222 -742
46 112 297
586 659 247
609 102 -575
146 27 -253
173 262 877
664 359 586
35 801 -244
120 253 -402
128 43 909
464 524 -675
165 711 675
546 340 -543
832 249 621
815 479 195
144 513 255
248 604 709
187 617 522
280 163 -850
648 705 435
782 110 -143
709 641 -86
450 405 -244
491 61 -249
228 155 661
456 276 106
278 744 -290
816 142 336
738 81 206
462 813 794
548 357 827
637 513 559
783 431 910
735 250 475
630 448 -118
682 267 -742
156 460 359
650 596 -466
221 664 790
223 325 365
55 306 206
830 161 437
271 837 107
297 313 -251
806 122 348
334 750 93
135 461 -241
446 495 451
91 527 171
316 722 174
309 202 173
592 336 744
477 521 483
829 604 902
183 52 754
800 608 -329
694 69 -311
425 761 421
619 800 34
554 169 175
178 19 -233
187 737 330
747 335 273
450 771 -839
293 329 -881
78 124 819
436 83 -845
686 726 591
238 436 372
635 709 976
676 94 660
388 679 -602
493 575 930
25 823 774
802 784 972
260 506 832
257 426 -814
428 277 -863
214 39 940
135 697 340
447 464 148
827 394 -367
551 37 925
803 426 -978
67 205 25
244 774 -328
820 540 -409
404 260 -551
57 176 753
138 690 -915
445 339 787
538 667 853
641 249 436
640 214 -863
469 372 -63
3 834 -109
683 341 -753
416 254 -621
799 356 748
258 431 -606
325 768 929
450 216 -224
455 389 -197
77 381 354
634 171 598
125 801 -654
742 523 -730
313 628 603
532 644 918
83 829 108
141 325 599
79 322 -317
616 660 -503
586 34 -772
73 80 677
312 608 -77
471 280 53
353 366 -930
446 499 -778
183 548 908
111 838 -976
596 6 -440
374 493 38
267 393 -918
708 762 145
336 769 281
44 371 854
56 676 517
676 752 -585
685 48 762
29 374 -723
610 24 -657
160 682 549
747 673 -340
325 458 -210
785 68 -457
83 113 439
226 330 397
749 765 561
587 826 617
15 608 902
404 56 -495
445 123 436
351 120 712
396 464 -303
834 171 -84
838 665 -304
732 411 -801
752 681 -601
414 840 42
634 500 -290
784 13 -846
511 751 -380
394 738 -335
657 740 -853
445 781 635
328 325 325
234 494 961
478 339 -923
535 325 39
96 427 -491
47 69 -847
131 746 976
291 721 231
270 178 -567
336 561 -363
639 282 -870
128 689 -38
387 779 -697
595 776 772
277 139 657
554 132 398
420 336 -530
549 645 -11
436 600 -919
121 727 271
280 823 848
133 823 263
418 298 -500
659 90 -612
136 583 -981
6 327 443
778 839 554
250 30 -445
42 605 370
344 467 913
523 185 46
668 769 659
98 93 -951
703 292 547
255 53 -971
614 117 -401
430 46 -936
740 269 -628
709 494 986
792 472 -921
722 236 882
359 756 658
400 337 217
353 42 877
776 530 730
981 855
2 615 461
751 706 570
352 707 825
373 508 -766
206 240 638
26 227 879
842 257 -825
208 30 269
217 595 -263
347 38 -854
924 276 -500
284 286 -467
664 872 -623
541 199 -460
373 289 -43
623 460 -337
306 949 -129
923 373 -841
236 222 -937
265 871 -105
441 973 991
231 194 -265
584 627 593
107 582 -655
478 538 -79
823 198 243
491 776 645
478 741 824
547 386 -870
975 151 -850
157 634 15
763 817 414
922 347 -4
398 851 199
811 392 -866
242 707 633
225 16 582
506 511 249
947 258 630
130 436 370
634 142 -91
280 603 707
721 180 592
924 826 -32
56 820 -414
780 107 -563
540 318 -281
786 159 329
724 214 -239
512 148 628
456 673 730
641 939 -258
910 961 -412
665 339 -270
866 762 -904
85 467 -51
285 972 -190
92 695 267
952 346 605
752 560 -890
76 954 651
306 343 -385
182 250 -749
716 805 932
743 935 928
206 291 842
583 283 708
911 93 -310
2 747 622
597 365 942
672 773 665
699 506 264
693 278 -831
679 338 636
283 229 -510
797 565 750
299 244 -207
615 866 -253
890 662 -399
737 78 480
540 423 -897
559 424 -74
158 784 905
129 480 60
72 386 149
231 171 142
795 544 577
284 53 -680
642 140 -219
260 254 199
766 114 -93
747 958 159
285 593 -489
346 247 -687
292 882 -470
304 662 -849
265 141 249
242 691 -682
959 694 592
626 398 554
551 258 639
714 594 -512
871 755 -245
684 195 131
926 819 -102
646 578 -791
828 230 339
915 805 -757
625 46 395
362 385 811
267 827 968
159 432 -461
512 153 -994
823 518 -305
799 196 -690
825 420 -971
968 207 -428
952 509 211
311 147 -962
860 363 397
825 695 -559
356 213 -647
937 741 914
760 162 -347
365 268 958
554 459 -897
390 535 285
146 664 -787
103 376 -5
253 283 126
858 218 -791
622 503 285
379 782 -239
781 873 -229
662 471 592
465 298 177
737 515 -287
194 149 -498
934 191 500
70 94 -764
346 898 -74
335 630 574
22 204 -595
233 625 -118
474 687 -642
314 157 830
271 711 915
753 948 -537
145 141 493
805 513 410
110 618 -550
805 42 439
200 833 -791
489 274 -927
950 911 286
187 770 242
712 634 798
164 522 -639
973 221 -174
655 966 66
187 110 -494
461 192 757
531 300 53
325 836 967
496 388 -1000
652 512 304
818 270 -615
572 437 92
285 529 -634
100 486 -893
548 912 -86
468 847 637
455 267 432
304 518 289
483 633 845
930 705 271
981 49 998
423 452 -244
226 407 -280
716 214 -224
758 968 340
133 808 18
634 502 942
457 746 969
240 863 -163
202 715 -367
78 53 722
345 495 -304
248 108 -469
372 769 -469
947 29 789
783 812 187
450 547 -684
607 421 402
302 612 -409
215 864 629
759 711 729
829 956 -827
674 848 -893
824 732 -233
216 912 812
259 9 -563
856 339 644
557 171 -610
907 684 145
609 460 -172
741 617 364
890 275 959
498 663 -44
894 721 -98
178 814 645
836 950 -544
742 552 958
384 950 380
256 432 -836
913 53 -345
751 294 694
673 241 474
475 659 -222
644 723 -587
464 600 -472
400 565 432
732 191 59
67 488 -629
714 504 789
705 50 -667
767 860 252
842 649 -946
947 939 919
453 27 382
556 755 685
380 25 -891
597 240 -2
907 171 -68
800 817 189
917 229 -525
779 244 300
521 703 572
903 214 -714
526 657 651
209 187 231
892 194 523
698 517 -929
675 929 886
706 215 -154
33 461 404
463 664 596
372 390 -177
810 166 867
349 63 531
722 940 376
849 499 -122
645 577 83
387 79 -919
206 602 -203
810 954 -239
769 698 -448
740 328 645
597 826 208
744 1 -831
625 351 -7
833 239 213
384 775 -693
95 331 832
77 368 -286
341 894 812
490 197 703
536 836 186
267 436 697
558 880 93
435 102 -68
36 179 855
592 366 611
333 157 -788
719 954 -422
662 625 513
919 459 -948
605 23 823
816 734 -85
843 94 -331
965 202 854
440 188 397
946 203 -343
725 976 -478
207 365 5
151 820 582
48 780 -919
638 282 815
122 364 246
567 881 -435
427 237 -553
453 867 -344
32 87 -676
788 881 -111
397 117 218
768 642 3
789 708 -780
453 217 -11
659 124 913
323 889 640
148 220 372
49 114 -46
900 441 594
875 401 714
872 166 -544
338 418 -395
624 909 565
754 958 -976
197 561 -29
179 282 -326
77 699 -408
206 788 -244
856 486 676
761 195 494
499 189 397
637 588 -410
96 908 -426
473 447 114
127 946 767
870 131 -160
183 219 954
482 16 813
803 403 181
682 946 936
471 513 402
766 26 946
441 590 143
913 148 -865
109 105 881
745 140 -425
685 116 677
585 979 -909
420 425 192
546 843 -201
857 621 -953
376 895 670
316 533 684
737 516 -237
838 621 134
770 264 176
950 441 19
412 603 190
175 564 582
356 770 -367
270 214 -173
291 766 599
101 68 -552
622 240 -240
791 58 -946
585 548 -295
171 328 -384
218 809 -102
582 192 -165
315 93 202
923 752 936
188 957 721
932 880 277
815 935 524
118 844 -905
932 227 394
107 592 141
388 536 63
695 467 839
337 727 -736
305 15 -315
506 664 537
740 908 300
392 646 -601
302 655 851
1 159 335
568 705 650
561 341 725
92 355 -930
789 920 597
75 915 921
679 13 -632
786 412 -609
590 172 476
256 563 289
560 234 419
15 526 420
346 739 696
697 231 958
727 785 -945
666 184 921
271 885 -321
718 651 303
665 432 -270
919 145 -461
683 409 192
371 941 774
454 168 490
376 82 696
180 89 978
580 331 -953
672 500 -431
420 487 -236
349 625 288
393 651 757
934 30 595
499 520 -522
443 946 -674
710 801 279
378 381 382
222 887 54
794 678 -648
733 382 981
549 876 -68
324 34 -211
483 568 679
877 675 838
156 852 815
890 247 604
501 376 196
885 193 397
76 737 323
333 85 159
164 616 644
330 238 -501
113 407 760
890 314 -541
408 972 -490
527 91 -489
959 263 577
342 823 994
706 87 -133
152 795 -188
189 736 70
111 488 232
255 907 -570
710 458 100
95 574 -839
605 339 -789
592 566 -485
232 782 32
539 652 -259
901 810 -884
664 285 -69
265 463 78
785 330 929
883 888 322
177 27 273
877 828 -950
507 266 445
342 860 472
849 559 132
527 270 -433
520 385 -727
293 946 599
808 634 -12
556 811 -419
627 14 -34
481 330 167
122 294 -736
79 343 585
652 821 -742
38 723 417
657 290 -8
275 464 -953
172 500 -414
764 5 955
36 597 865
493 480 454
88 433 925
25 960 -808
892 177 -596
87 319 687
498 527 691
532 850 559
326 759 619
825 958 -566
505 530 829
942 815 119
904 572 715
32 394 900
359 184 -329
625 578 264
855 239 853
979 964 271
502 433 536
796 508 -68
131 401 -497
683 252 474
247 552 17
905 668 -883
87 213 -205
215 887 -405
38 840 -239
62 628 -885
277 517 -686
461 637 -213
961 44 -409
742 795 -360
717 637 810
340 644 271
361 702 -421
188 469 -19
851 599 765
481 891 -720
94 750 909
706 376 -623
156 463 -839
599 515 -988
389 3 832
703 606 16
189 564 533
751 907 715
411 651 14
110 238 991
976 404 752
515 771 35
19 436 -483
875 455 30
744 196 -931
974 591 -47
116 430 -80
34 963 -868
528 743 -416
840 910 -815
114 598 900
180 532 222
91 156 252
506 27 -541
584 259 -266
946 432 -828
245 788 365
935 358 469
962 688 -479
57 751 768
223 811 77
467 978 -121
810 678 -532
463 93 -20
303 829 833
450 312 -435
588 181 -101
670 147 -628
290 354 -585
214 125 236
552 361 -7
816 857 -369
602 284 356
692 875 -710
863 393 569
622 866 10
402 667 -312
19 826 -288
620 888 690
382 480 -698
100 893 224
218 808 -659
862 349 829
953 486 878
901 82 523
217 501 -884
