8950 26554
2224 1724 257
2623 8657 -493
245 1038 374
8145 1664 -64
5248 93 -341
2117 4768 914
5836 6428 -877
4321 564 -218
3329 4200 361
3315 3145 754
236 4739 623
517 1805 317
6643 7879 22
3901 8823 138
69 81 711
6649 981 -59
5777 8745 292
3374 5557 698
1396 4480 -258
5290 3668 355
3983 7213 601
2260 7205 241
4875 5236 100
345 4235 -335
8294 2577 -817
7558 1572 -246
429 4190 508
7294 2064 -96
7833 4266 131
5470 3171 -635
3107 5207 -161
4691 8579 -84
4240 8676 245
1630 1338 148
3061 3842 -50
4526 5736 124
7087 1448 339
6798 7212 -412
1836 547 -510
752 4394 -702
4115 1706 761
8400 1075 -979
5305 2260 -230
3949 8343 700
6439 4269 701
4990 3339 -789
851 4081 576
8776 6457 -118
6929 3722 105
5061 5318 -726
7899 8362 266
8604 3036 -172
3080 297 -434
970 2240 865
4793 6333 685
6238 6567 -589
7655 7434 -504
6372 694 -16
6204 813 -19
7686 4551 41
1058 8090 -959
1463 5356 -369
1494 4474 -411
6697 4699 808
378 2454 -693
68 8592 884
5330 3323 -955
8306 5557 659
8159 4781 -377
1714 1957 -468
4614 4584 778
2557 4404 83
5960 2032 204
1624 2691 954
4442 5101 -166
4207 8383 935
8078 4779 358
6012 5429 0
4905 5811 108
5379 8667 221
793 790 -790
5949 8730 -638
2693 6600 378
4711 6214 -984
8300 4038 688
3265 238 284
4575 2316 -713
5751 8336 769
8083 2510 96
4528 3043 978
6751 1547 -583
4272 5400 671
6730 936 56
3638 5047 193
3617 6996 -82
1928 4542 440
8168 4266 -54
7526 8299 -294
3453 2452 -164
8700 4361 -400
8782 6185 218
230 1375 241
6653 2989 310
226 2262 530
5437 4103 -172
4412 4288 38
8748 8085 816
3878 3261 -123
1343 8849 562
2012 7677 -657
3920 3913 -186
6831 6134 918
7229 1602 -557
3106 6541 -367
500 8537 -841
3798 1623 534
2485 6071 440
7476 1041 -192
267 1209 212
4955 4988 5
1296 2481 82
6333 2180 258
3733 3841 833
8067 2219 -16
5317 3676 -35
5958 2982 -171
8473 2997 858
3816 7008 -481
3318 4909 210
7125 4668 208
8148 8537 59
3952 7164 -35
4838 2428 -915
4800 1454 -24
7370 2191 668
6786 8849 -26
2241 1734 334
6352 263 121
5491 8160 109
5533 6151 725
4517 2227 -759
1143 4797 -348
1561 1338 26
1275 7896 56
1390 4502 -539
5634 2539 -778
5542 2286 836
4251 7516 840
3703 3757 -779
7640 613 -862
5500 6645 609
5274 3543 362
8432 6757 131
4479 6583 -276
3658 4197 -490
971 2819 -662
5817 5104 431
5411 7882 806
6083 500 366
8178 5168 -840
49 7406 -680
8447 4972 219
1346 7664 -340
8782 6238 -211
2374 4992 898
2946 600 997
606 318 437
8310 4875 108
2309 3373 -646
2863 7171 -152
8929 4041 275
8879 8543 609
5723 6989 99
6472 3366 79
7177 4168 37
3441 2773 -896
2355 7633 -300
6531 6538 487
6854 7434 -458
6543 7473 575
4175 2596 -856
6124 999 10
2180 5025 579
6277 7982 -170
5273 2954 -723
8512 5135 -436
8030 1966 -998
7771 4574 -144
5316 1309 643
2053 1006 962
7567 5050 -845
2425 7446 79
4775 5620 936
1741 4446 223
5583 5599 -891
6516 4238 -748
8141 2476 -263
2231 4051 671
5781 4423 -960
7172 442 -709
2015 4956 492
5509 3515 -482
7648 7208 533
819 197 -549
4385 499 273
7857 4067 -414
4827 8641 171
4932 7824 -914
3908 4022 872
6675 2782 30
3578 4798 -444
7629 5352 134
1817 6219 -778
3473 2674 -672
850 2429 -721
1923 6116 207
7479 2977 -31
5253 7514 877
97 6394 -248
1175 1271 594
698 1367 -558
5316 721 -710
1378 6019 -614
4733 7827 -498
1416 1190 38
1120 1453 -571
4692 910 625
3935 8907 -906
157 2637 -997
1203 4715 -968
5601 7068 -116
6857 5377 -164
7001 587 -797
6683 8410 203
4450 6389 -320
309 6575 355
8435 7612 181
982 7772 -4
8625 6361 -670
5105 4924 -672
6331 8645 123
4637 6879 -518
8844 3151 -166
4544 15 -410
3884 2898 -582
2141 6372 -976
8423 5131 -245
1151 3740 927
2882 7700 -91
5303 6381 -962
350 5581 643
8393 6208 -986
8141 1005 276
639 6454 903
5967 7047 -583
4732 5459 -18
11 6701 536
6029 5443 185
5646 3405 452
980 6572 954
2668 4135 -573
8949 8311 -934
2445 8272 -342
8371 1983 -145
8744 6117 100
6046 1636 -853
1102 5602 576
4918 5876 520
670 8893 -665
536 5541 778
6714 3503 109
8404 8635 -492
4080 167 433
7558 7386 -585
3997 5275 -265
6808 7973 216
3201 3916 342
8515 6652 320
2793 3965 895
3001 6890 743
3257 5429 -152
1176 4960 -789
8716 3336 227
3573 2724 389
6529 3056 858
4752 3813 578
6155 5824 525
4780 953 263
941 7830 -558
7340 6006 -767
2391 8206 340
8856 3988 -675
345 8836 -811
7100 90 -502
4020 5824 -203
4654 7093 -741
2656 4708 -977
4880 5068 -38
1295 8547 229
8167 3030 676
693 5409 -246
6169 7877 17
8300 4753 -729
6675 8167 -45
562 3747 -840
3064 952 631
6630 3425 324
7772 7959 -928
4015 6282 -911
7162 5329 928
7028 7153 -181
3100 1503 -136
6462 5271 645
7948 8892 -405
1967 6376 -740
2388 50 726
3997 8241 -400
567 7595 352
6851 5250 683
136 1016 806
4836 6852 -416
7263 4643 -319
1730 6910 881
6379 6439 684
4915 1295 453
6376 7681 496
4323 4932 762
8518 1761 -741
8284 8394 344
4778 4030 363
1392 2223 -505
6205 8562 711
4161 6598 379
4943 6958 -522
5735 6004 -759
1146 1255 -529
6394 5814 -951
4760 1809 -997
7534 631 -938
6566 7140 -444
7635 5015 -17
1410 2729 -976
8891 761 -108
3541 3630 -920
7840 7577 -169
3429 7727 -126
4882 8893 385
5220 4684 -947
7079 7387 670
6745 8587 -35
1315 5690 -774
4666 8433 241
4309 5882 -574
6384 3281 701
1758 6317 -259
5228 4853 -450
3844 3035 -637
6676 4878 -628
5226 8789 -450
8676 7948 -534
5150 7216 234
3097 6917 521
4735 2000 822
6692 8507 352
8275 4023 -215
2261 6456 148
631 110 196
7255 2715 779
8435 7880 25
8443 8256 769
3125 5288 -230
8194 8564 385
687 2155 -177
6019 7289 -682
6642 4081 198
4435 8797 -835
3900 7139 -936
8718 8103 -609
7832 705 -534
6044 7419 -914
2905 71 812
6069 2447 -322
1751 6622 -394
244 5179 -238
6808 5483 -138
2224 6340 564
1003 2866 -372
1728 2734 -580
4317 2939 -29
3531 6638 -952
5793 5416 595
3603 2351 -782
7992 4531 452
7282 696 -937
6582 2029 917
8718 3241 -596
1895 3106 -306
5406 5888 -956
8875 4534 831
807 8586 795
4717 1988 346
6478 5535 57
3716 965 531
1730 405 683
5989 4307 -600
2867 6601 -107
6438 5084 -27
990 4239 715
3164 2667 -939
3926 370 -671
4212 1512 -906
7486 2630 -84
4607 565 286
141 1811 -397
4007 8750 -195
965 3656 267
136 5716 805
2272 6845 -362
1813 154 -361
4999 5875 197
194 2789 35
8204 7217 802
8634 1026 -356
7962 3378 -930
558 7924 -569
2594 5041 29
6055 4323 833
1734 6809 -248
1958 7146 -687
7365 8647 -806
6369 8828 -482
4961 2462 217
6523 7715 588
6556 1832 927
6749 7701 854
5108 5612 929
567 3459 349
952 8224 -248
2295 8082 349
8710 6720 -26
4451 8379 -449
1698 1609 -355
1483 343 365
3288 7383 426
7530 6235 10
6617 2553 448
3953 7949 -533
555 8118 244
6259 6541 250
166 5757 135
8805 1342 -976
4732 7926 -938
7897 3599 -499
5276 5798 -659
2881 8703 -308
4849 1920 -375
3565 7367 673
8331 4033 920
2512 8314 -75
1217 3136 595
3179 4146 212
5691 4888 -904
1237 283 960
3241 1271 -694
4857 573 -109
1928 2658 -860
7707 832 498
3342 2468 -275
7342 8138 -438
7122 1682 -721
7587 4603 987
2844 3932 262
2367 6132 -32
1940 5105 593
1110 5960 985
5770 4863 334
7064 5328 475
3508 4555 9
5849 1199 922
2004 993 -116
5457 2908 -931
2806 8436 682
5753 7519 -698
578 368 470
1990 5993 -126
5120 1257 -553
8159 499 -568
4784 7952 621
2997 1908 756
425 5694 -441
5793 4599 89
957 4864 -819
6527 7554 -92
6077 7621 -824
5277 166 -889
8602 581 64
6955 8896 -186
6654 5153 401
2664 1755 624
4832 5582 -652
4630 2992 -187
2933 801 -781
8433 3151 186
5214 564 -420
7404 1929 -735
7968 2885 549
4528 2193 -496
5316 1220 -465
7938 6828 533
755 3851 -807
6857 7453 -557
5382 3722 -825
4242 3564 -562
7479 3758 -643
1216 2468 929
3639 2003 -142
1742 8624 293
2270 8203 186
8768 8781 351
4390 2439 265
5995 7780 208
3958 2006 826
7163 4226 -197
6781 3730 -751
3238 3967 -991
5606 5790 912
1543 5200 995
5269 6241 -722
8810 7675 -266
332 6169 -208
3721 3464 -304
1460 5682 -301
2297 7801 -23
3611 3477 -808
519 3235 -478
8768 8443 -572
3625 2050 588
3766 1691 781
4532 3724 825
6048 6809 60
5061 189 417
4648 2022 536
8041 237 659
7788 7644 610
7103 3155 -665
5514 5731 836
768 5561 325
5006 7546 609
7520 461 -348
8405 5460 -228
7724 5422 -830
7958 1674 -717
4461 6939 -843
7389 6638 -978
4978 5614 974
3999 3736 195
5238 6384 356
2766 8785 -253
8869 5812 551
2914 3056 873
8019 6564 -497
4955 6557 266
2844 8603 166
6069 3012 37
8181 1340 192
7100 2599 669
7081 5222 -185
3458 5870 -921
8113 6406 943
8950 6572 167
7090 2693 683
7285 6621 497
4384 3481 -847
7629 1565 394
8610 417 450
2381 6026 -542
3551 3775 -738
418 3646 -443
1298 1589 729
5344 6981 -946
2270 1896 -75
5902 7192 -981
780 8744 815
2423 421 467
8746 1038 970
5416 7910 87
7897 4745 -731
7524 4968 -255
8308 2276 699
257 5907 926
6876 4616 -262
913 6248 920
5998 5078 -757
7194 7499 -54
5833 8553 583
8675 5503 -306
7823 7879 524
3982 3214 752
7595 3171 55
699 6612 -621
371 1685 -402
1353 7473 938
1345 3612 -247
232 2306 -642
6591 2371 161
1094 3535 -449
1197 3274 -777
7485 2188 733
6285 1066 290
4779 4045 158
5102 8719 -120
366 1441 -254
4285 2292 137
7843 5753 165
8784 8677 -955
2204 6587 -239
5279 1538 3
4324 1964 -325
6245 2765 -221
3863 8651 736
1228 4600 -623
5888 1523 531
4065 6825 -255
4791 4849 -600
6955 673 -395
7180 51 304
1725 6497 897
3503 5757 191
2906 2873 577
5226 4227 -241
2147 1960 -22
1270 8291 488
4773 4288 -155
7992 7680 873
3393 6185 -280
4041 891 240
5237 1651 -7
1449 2706 857
570 7788 161
594 6069 661
5808 2550 -677
5917 5386 -865
974 8182 -605
1082 8154 316
3445 6091 -765
6148 63 181
4326 5470 -306
6210 7917 -84
2187 4012 -450
6432 981 442
6542 4559 129
8170 216 -511
2398 5462 -569
3840 8694 -227
8259 2487 -142
7404 751 919
5162 8495 633
8008 8754 -743
1922 7713 705
2927 6368 -478
3076 4767 -710
8169 992 329
3947 5943 -851
6578 2610 -923
3100 1652 -424
8174 2336 -136
1942 5819 832
2866 3464 761
1315 7960 395
1452 8376 572
4198 4162 -973
5634 3765 991
8138 4663 239
2910 1674 -470
4520 1010 -964
5344 598 968
755 4767 -322
3439 7289 522
1166 5816 -405
6773 3601 123
560 4453 253
337 3767 -621
1310 724 -616
4387 3372 296
2492 1586 -860
6199 6126 485
4290 1214 78
7056 3704 -128
8545 8862 515
1804 7259 8
7013 1768 -161
5592 2754 -178
7269 3786 709
6131 2408 271
8113 1760 754
1881 4147 656
7794 1593 42
6912 6987 -619
2857 5101 -31
5577 8841 554
354 1147 -735
3811 5905 -18
8429 1891 996
1195 5665 306
3049 4374 448
5638 2306 -416
6012 1142 -649
8312 7566 200
1561 8374 8
5150 4684 626
1338 535 -288
8375 5780 -602
8737 6056 884
1369 2588 -315
6151 732 55
2865 2860 -973
1635 8909 -57
2481 5807 341
6534 3420 -517
5707 7914 -617
6275 486 -338
6741 654 184
658 6687 -513
2758 1399 264
1928 5218 927
8623 6841 761
601 13 -41
4751 2276 -770
5014 478 -289
827 5999 325
887 7191 -650
6800 8064 778
4191 7595 447
7126 8369 313
7435 6907 -169
8555 5518 931
6402 4401 -452
3758 489 988
6856 2321 -192
741 4324 -356
4062 8886 -926
5795 1217 -169
7640 2519 -354
5274 4341 -325
1901 8592 -853
8244 928 -795
6047 2213 -380
1452 8077 -649
6178 3749 148
5343 4336 533
8421 4097 -387
1240 704 -832
7881 2398 -390
5808 2011 167
6405 6637 -730
428 2213 -608
2986 305 132
6834 4976 -534
977 148 611
7890 107 -770
6959 7640 317
4483 8011 -831
7877 7310 453
6156 8531 -41
8847 5771 -419
6375 1061 -176
1018 1484 184
2977 4591 501
4397 5591 -477
7613 8168 -460
3152 8513 679
3831 5998 -793
1786 6384 -545
3961 4309 375
3244 3559 -32
8729 4115 -282
5548 5393 163
5485 1483 944
8615 6872 862
4786 1325 955
1819 4913 281
7210 6694 -397
2361 1515 -769
915 3074 -915
1830 2789 153
3777 2422 557
406 8531 583
2318 7501 227
4618 6727 -903
6682 3438 -663
8069 6020 -813
5529 2776 839
4032 6572 148
2599 3020 -461
4641 7282 440
4163 4580 -774
1301 4250 329
873 6570 -599
4216 6137 -786
5124 8206 738
175 8202 -53
3409 6309 897
7830 8526 -710
4060 4463 -971
773 51 77
2389 6035 -462
5498 107 -637
5254 862 -348
163 1201 425
3275 317 -933
21 6135 24
6344 3643 -593
6171 4674 267
7306 7126 7
3342 5921 447
1298 745 542
8751 1193 -361
4988 5059 -496
5388 326 322
126 8315 165
6664 8063 149
3298 2108 -517
5692 1702 427
3076 303 -118
4659 6053 661
1946 7491 358
302 2233 -125
1890 6856 -273
281 6430 -707
7309 1255 237
8678 5635 -121
876 6524 91
4118 2817 56
1438 4490 -778
7357 1874 823
690 4457 172
4231 2421 -439
7704 8537 -540
6579 5617 -391
2868 7863 -515
3147 4669 -575
5969 752 250
1221 4876 -291
2439 4868 628
5379 3736 154
6417 1552 906
5301 7253 -545
5019 1056 628
2129 804 -908
8293 4022 -895
265 8499 -839
3810 7401 -243
8804 2039 -389
3447 431 -727
6528 359 -932
7433 8924 -647
8502 3253 379
824 2459 80
5148 3465 -382
8278 5001 799
6894 169 180
3902 3725 -501
185 2071 834
4136 3539 -182
4778 6467 340
4994 7746 834
4036 6926 -265
7172 7638 -348
3049 7886 -444
2146 8323 287
3462 956 -136
1788 2421 250
1838 3136 731
6539 5089 -9
6611 6716 719
6707 796 342
5947 4083 813
294 6803 207
8579 2888 752
4588 1658 62
2462 3427 -203
4401 1674 -879
4127 1128 691
6586 2293 -749
5248 4148 -813
333 5253 258
4041 2081 340
2938 7367 737
1626 7173 -448
3255 1395 -779
7205 5459 -100
1188 2784 200
6090 6702 -949
8257 5795 -56
69 2610 646
2475 3885 -583
1332 3402 -643
6904 8693 225
3234 7164 -263
2743 3781 -687
6535 2843 228
5572 2358 -338
3422 808 447
8126 6740 482
8138 1846 -960
6842 2735 972
617 6377 43
7831 4487 480
535 4718 98
7066 3816 -108
4199 3209 789
6218 4305 984
3675 3779 77
858 2561 -43
7557 6207 481
2935 8826 -249
5991 1806 573
8384 5302 -714
2307 363 -326
3220 4626 775
1706 6410 844
2620 4300 308
100 1161 -122
5467 4729 -968
8568 5864 -981
5945 2663 -949
1241 8216 -856
5729 1338 -912
7620 1089 -89
1292 84 -640
3667 3340 -202
4686 5776 -605
2230 2296 -983
4348 4895 358
1255 7442 -41
7173 8221 -39
1771 8373 348
2202 7994 443
3209 3227 9
5060 8030 -443
1541 7270 -533
494 7168 146
4229 4154 -787
5526 3775 -298
6019 1076 753
131 8591 817
4887 8670 -183
1768 1053 876
3239 4270 -968
7143 6837 959
1544 2936 -756
7234 558 -594
5864 1271 -786
433 112 124
8759 3171 204
4261 4248 -248
5073 5324 450
6100 7362 592
298 3015 944
7904 2610 -685
1236 5851 38
524 8647 711
4490 916 949
4278 2124 959
4900 4863 280
1236 7274 496
8316 5121 -811
4151 7049 978
71 3027 32
490 832 -645
8739 2770 314
5622 4760 844
5360 5440 803
7718 7935 -902
7093 3649 70
3133 2774 -64
2553 3999 -826
8662 2878 -730
7295 3734 -813
6613 7997 -375
242 2030 127
7676 3724 -365
4033 8595 759
4595 6315 -317
6800 7940 -195
6281 6045 89
6321 4322 147
4917 3439 -713
822 29 457
3446 1648 700
8837 1445 500
1006 2103 488
8136 360 202
3451 3825 871
2267 832 -924
2799 4702 652
3895 556 -590
3034 6662 927
4001 3216 -171
5708 8320 -85
4710 1077 857
4246 4539 147
6275 5202 652
8831 7901 -459
8174 1290 528
8224 8720 590
2317 7212 -318
1017 5591 -684
4078 8534 -567
7345 3821 -424
3673 3942 36
7422 8913 808
3197 3904 -209
767 6182 975
3521 1330 -596
3638 1076 598
4978 541 439
7148 2825 869
778 5660 525
3460 5329 -566
2335 3261 -531
8409 6932 592
3526 6745 -379
2195 139 -667
5810 5518 -569
4666 7877 -428
381 4116 -41
4496 7703 -981
4967 2290 914
7157 6895 908
335 3871 -631
1630 4300 936
234 1750 593
7063 8271 -242
8274 498 575
5660 571 148
7754 3606 -218
2816 5816 552
2434 772 -855
3727 7346 39
7325 7470 690
8488 4604 997
2555 7638 283
3058 436 -4
3713 808 879
236 6424 -729
8208 2012 -760
3599 7210 846
7227 995 -107
7469 2574 905
1060 331 -8
1575 1402 -604
4506 7067 517
8010 2512 -427
8468 2958 -383
4197 4855 443
3711 757 -664
8636 5716 116
4999 6488 912
6172 306 -640
6604 7400 -787
1326 5574 662
4724 3957 -78
2785 5482 975
1458 8277 876
2594 6498 -596
718 6236 -702
1416 6281 -427
4717 3637 -64
1928 6416 794
6910 2134 265
3403 4055 -948
7173 569 334
1987 5805 -380
5219 443 -430
3669 3507 573
5091 7734 -843
7422 7983 -301
6699 8623 510
2243 4199 -134
8375 8649 -386
3557 8379 625
6356 5005 399
3325 307 941
8649 2142 94
385 5956 -640
7545 3366 514
4945 8781 -162
5468 6276 318
492 2937 201
644 2300 148
4027 156 370
311 2452 37
1256 1649 -404
8734 3871 -92
4925 2268 -640
1110 3660 -614
6786 4049 528
2784 127 716
223 8057 -957
7079 5443 -58
2835 2761 -279
7750 1648 2
7078 602 582
233 919 467
3321 6394 518
6146 104 6
1069 50 610
3185 5951 636
7945 5292 904
3058 7014 -641
1658 7129 -599
676 2082 -684
2756 3183 288
2173 1131 -434
788 1783 -964
5122 3657 -31
491 6412 -703
6394 4761 -835
6562 1961 -644
2514 1920 -16
375 5210 -959
820 4224 272
2281 6394 -61
1600 5163 -219
1620 8208 923
140 5606 1
2833 136 -241
6046 8227 -91
6049 8590 103
6718 6876 538
8456 6515 -102
5651 2729 -31
7284 419 -805
3881 6479 912
5121 3258 224
2317 7886 147
3902 7593 -430
5390 1723 526
5011 6622 -183
6231 7663 -753
4032 3827 -151
4409 5637 -3
5459 144 790
3687 713 593
8949 5113 228
1806 3454 -96
3469 2773 416
8765 6964 461
422 6723 -522
1602 8877 832
1107 2728 -559
1760 5096 -549
6697 6103 -889
3352 2545 -967
6273 8868 342
5116 4612 -444
5826 1426 -685
3184 3308 637
4930 2640 448
3464 7540 896
4501 4934 -920
2103 6348 447
8104 1194 -396
5751 8885 645
6167 2498 -786
3220 5487 804
3961 6928 755
5546 5469 549
6181 2985 923
7936 6781 736
7325 2482 -101
3721 7633 -364
451 2525 -12
2549 4634 88
7522 1560 231
2161 1513 -495
3344 6317 -925
5526 8511 -559
5233 2932 -849
5919 7626 710
6186 5796 -418
3565 1901 -660
2060 8361 717
4695 1744 -374
6095 7509 459
8621 1842 798
235 2699 70
3715 501 386
1213 1764 114
892 1879 469
7449 4131 -923
1207 592 -887
2482 8487 283
4451 5710 -362
5436 1994 -422
1658 8652 -377
6285 8873 -959
1902 4463 -828
7940 4930 999
4793 2831 -184
7123 4105 -486
2220 5651 -244
2623 2620 -956
4161 5280 -560
5907 6410 603
7591 3908 849
7898 126 -640
4960 6661 912
5453 2345 -300
5832 8020 965
3124 4480 94
5803 4094 -636
3022 6021 -929
2384 7735 -62
232 8248 214
1106 4820 927
7745 5729 795
7185 4920 -350
8619 7325 -379
6133 4790 -312
8788 239 23
3260 1632 -920
6879 758 -573
4682 7454 -902
3105 6585 901
402 6167 99
6754 5826 -578
4041 6349 70
3348 3978 -710
8119 8451 456
2987 1921 676
367 6975 278
3053 6247 -310
1804 8699 438
4015 580 -623
2716 8065 668
1513 7399 312
7136 8005 -651
6420 5268 -225
1421 6511 593
5632 4466 442
1654 1016 -832
8303 6072 -633
1190 5518 961
7706 600 147
8870 799 77
8099 1877 -539
5351 2786 -82
7924 950 198
7427 2659 -533
3017 3947 -583
8206 3968 868
8917 1000 663
7149 8316 818
8253 1951 -57
2460 3414 15
8075 2113 -699
5902 5977 7
3335 4686 -797
8197 7376 331
1621 7665 206
8536 2167 671
3731 7153 -736
1335 8789 -438
107 3534 -972
1569 3103 365
5716 6898 195
4136 850 281
5396 8635 888
7629 7325 923
2572 4647 -618
2804 4628 -720
557 1863 890
4411 4807 585
4871 5222 -38
3055 504 -429
8557 967 640
678 8326 922
2027 4798 -375
4171 3250 -425
2543 4392 -697
3886 3985 523
6974 823 739
4866 8551 -329
1178 376 -629
770 8302 945
7549 6157 919
3435 5011 49
2990 2653 238
4829 4779 -963
3374 1711 -401
8280 2392 45
6563 3307 -527
5854 5771 325
2706 583 -498
6330 595 560
3708 1115 927
7656 6697 -296
2842 7547 671
4899 4795 324
5082 4622 188
7339 5579 -148
4297 6174 952
3903 6738 813
5865 485 86
5074 779 698
4384 2618 -293
4973 1548 -758
8318 2480 95
7655 6689 -233
4229 6540 175
7798 4524 133
7239 6639 -365
6029 1679 246
2670 8531 -233
5770 5410 621
1722 1548 -292
6373 6528 -844
311 7717 -119
2389 5949 662
5123 3209 860
2264 6476 -58
3524 5761 560
5938 2203 109
510 2409 828
5563 761 -220
8570 6795 -437
5506 2485 704
920 6293 587
4471 6601 522
7349 268 -416
4123 3459 584
4254 2176 702
5273 2573 683
1141 2816 897
6082 6933 11
4150 6493 -930
7050 4257 425
2106 1448 767
2657 724 667
8489 7489 491
3097 2174 482
3742 4558 787
8194 4480 -570
6352 2634 797
6807 3347 -620
3922 7087 775
2068 609 -149
7029 774 285
1349 4441 464
1990 2246 549
5666 1755 -976
2214 7462 615
7691 3744 -231
5439 8477 -669
461 6314 -93
6272 2793 78
1851 7585 -794
5332 3975 474
45 1795 916
1711 8500 -970
828 3637 709
7796 4293 -400
708 5139 -822
2182 7211 897
7236 5230 148
3768 8594 -93
4286 4884 -202
7939 1075 -213
3679 6135 351
7442 2041 -560
3543 7574 -735
4310 3486 381
3065 4509 -114
5525 1216 -218
3712 5793 725
6993 2669 473
2304 3234 -42
4816 1337 64
3333 1721 899
6259 2495 -4
1296 6480 659
8289 5327 -551
6917 8020 -629
7329 4370 -219
155 3156 200
2614 2991 -26
4899 5957 -790
3937 3473 780
3463 198 790
2522 6410 -344
3244 3870 -401
7462 4156 -467
7709 1501 -872
7933 1342 428
803 1510 357
6405 3791 248
1132 2585 -702
6886 4256 923
5103 1752 -830
6486 6203 -589
109 4886 -935
371 7483 -465
6766 964 99
2548 3447 709
5350 2509 -185
5611 3301 853
5790 3409 753
8417 6088 634
5366 3863 595
3874 7748 363
1868 2148 276
7171 5086 -236
4682 3234 582
7992 6066 611
5319 7643 165
8417 5512 642
1729 5020 881
5194 4158 953
5344 5475 927
8653 8469 -507
1921 685 774
5722 3047 538
3533 2828 -586
989 5094 -985
7321 5198 615
69 4021 -275
8212 5084 1000
1835 3957 -858
7607 2202 878
4806 3090 -952
5388 5505 936
4770 4131 802
5193 4117 941
8295 2130 -555
2133 4538 218
6240 8387 -665
5447 6970 901
1214 6585 -276
2031 8741 -922
5372 7107 606
2476 4895 -392
5976 8734 -191
299 3593 540
2101 430 -208
3807 233 596
2177 7599 -38
7046 832 -692
8129 6206 -821
4277 337 17
7969 1229 -85
7729 6252 348
3188 4250 -224
3982 7818 157
8209 8259 327
2970 3268 -460
2169 5797 873
4264 4263 -52
1743 4086 -531
8327 4738 940
8370 2331 141
1747 2622 -48
2201 1363 682
5448 5520 -848
5918 3525 -372
6283 2346 475
7607 2889 35
4557 1586 141
2247 632 -437
4296 1666 204
6866 2198 -135
6886 520 722
425 2196 -11
3474 1747 -217
1000 2042 -722
6053 1195 819
169 5371 113
7 8327 320
7509 8526 79
5704 4079 -732
8630 5127 610
7511 4888 -917
5413 6820 735
8551 1814 -490
3683 5658 -283
6571 7887 179
3785 6831 -453
2945 6760 -114
5443 2275 -691
22 6745 -668
8292 2200 761
7934 7888 -426
8656 3415 -515
4669 2996 507
1544 3739 -824
1938 1646 -545
4086 2268 125
6107 4286 -366
4571 2303 546
63 7138 901
8089 1533 -676
1440 17 -361
7884 6632 941
7920 7281 -437
2071 7250 -223
1155 2521 783
5472 3751 -120
2566 1689 -672
698 4790 -303
4571 2382 -809
3298 304 -986
6559 8516 958
3389 7583 618
8347 6134 726
3852 7460 33
544 5573 251
8870 130 746
7832 4276 -385
2188 4128 289
3380 8683 -577
1722 7992 665
387 4501 248
5461 7325 -560
374 7886 -157
1822 6418 624
2195 2275 903
4410 734 -235
2866 4664 -262
3516 1030 -737
5633 4184 809
2091 1340 516
5125 321 -940
4388 8693 399
7228 4192 -462
2933 2329 250
4549 3392 23
1471 6331 344
144 6224 784
7469 1607 765
6472 7749 -46
7316 3483 957
8619 688 172
7398 3616 -388
8914 8399 835
6855 7261 -524
1458 7955 136
3256 5433 -587
4567 5695 774
7236 7153 -520
478 8777 -423
7535 5778 -372
7976 7139 67
1259 8000 412
6409 7720 906
7363 8717 709
3142 4551 -784
5509 759 293
5739 8313 631
799 1663 575
6996 5528 -285
7969 8172 -151
4134 2449 1000
5916 8936 89
5686 7352 599
3907 3786 -566
1608 2722 196
6692 4365 916
4260 4805 532
8947 1553 -774
7700 1553 806
1367 3258 -161
7746 4271 526
6755 8668 45
1727 5269 912
446 5825 -474
5039 782 791
2535 3375 -13
5603 5875 -488
4521 6292 152
8357 7677 252
2502 295 -848
4210 2155 238
3169 4792 -93
1443 1500 -572
46 3591 571
6940 471 -589
4977 3867 808
3246 4045 -142
5563 5696 516
4788 3346 -12
8104 1689 -322
293 5702 -606
8935 7112 298
2456 5491 -542
490 3491 340
5576 7166 -408
3360 8327 466
196 621 466
8615 1499 -281
5322 6894 892
2566 6836 -534
1037 4302 -507
7953 6843 -192
411 6008 -30
555 2673 654
3333 7719 338
1366 4974 -905
1479 530 422
8531 348 362
5854 6928 -757
5002 1529 -675
1667 3177 -4
3700 1852 610
216 3061 -489
6900 1890 -428
6522 459 127
937 2500 622
2512 7880 -275
5883 8195 -932
4116 7326 6
6308 7929 -741
292 4061 -318
6576 5859 750
4517 480 -371
2728 7971 -694
1142 3020 551
1267 2940 -571
6557 2437 910
551 2068 -853
6837 6132 -750
2607 1999 58
4730 414 -753
4304 8481 289
6409 4884 280
8703 2387 -218
5686 744 -366
3690 1300 -615
2373 4778 545
1072 8550 808
7930 3024 -502
4791 3499 940
6550 7161 952
6287 6388 146
3683 6843 690
2499 4419 -993
8025 1979 971
7665 4894 823
3395 8893 -512
7624 8462 -239
3998 4202 -120
6776 3819 -989
5278 8398 638
6874 7167 -160
7855 3497 -737
6625 5547 489
1258 4657 465
6548 6378 -888
2991 4566 230
2589 2821 805
1464 3299 649
3294 907 270
8349 1379 569
7743 1142 418
7761 2463 -261
2919 4482 814
5461 7149 46
1096 1271 92
7967 2538 705
3593 8472 -356
2323 5411 -756
5679 7034 -53
6455 3577 399
7261 8583 749
8840 4057 974
2769 1046 -626
4108 6180 -816
3901 1118 -91
3518 3882 262
8328 4770 -841
4610 161 -955
3172 6486 -552
5579 1909 -84
3735 2065 -475
8773 1413 594
6808 4964 -110
4239 3298 367
