17
829 967
220 637 -176
191 916 -28
630 143 -877
482 41 771
478 776 -950
770 119 814
224 387 620
136 429 -322
215 145 -702
465 724 990
691 336 983
658 953 664
226 803 864
585 769 272
854 91 440
849 667 160
567 496 423
131 15 244
966 146 699
503 621 757
413 431 665
254 173 -143
761 737 449
39 218 -156
490 7 -352
630 648 245
174 237 -947
667 211 584
843 733 -171
24 759 379
104 116 263
706 718 -330
672 277 -839
606 400 -494
611 713 -707
153 526 -108
136 513 -637
746 308 -975
582 394 324
299 322 10
193 815 260
500 468 17
474 412 396
692 109 -53
760 337 248
789 85 266
925 841 -45
375 951 -660
461 35 -352
347 258 -680
537 116 -51
715 924 232
486 254 -791
750 651 711
195 816 -277
375 410 -108
45 803 -862
711 571 244
65 207 850
835 107 390
45 426 -510
660 385 745
458 7 -565
65 141 855
973 318 -407
120 192 479
436 439 997
830 46 -760
817 847 -228
441 829 379
388 978 600
835 349 607
33 215 -135
494 503 -371
266 692 497
75 404 146
345 675 -576
834 292 319
270 486 -104
421 558 -303
513 622 451
914 597 36
866 793 -662
604 905 535
909 573 875
293 561 -284
518 124 829
792 594 -98
273 398 -78
202 641 -597
938 270 -784
211 40 195
673 837 143
160 827 98
126 197 -367
856 962 -286
413 396 599
772 134 -493
790 148 792
868 216 185
93 554 324
215 29 321
653 785 295
427 610 -606
535 131 -373
809 409 404
377 627 719
100 83 574
616 240 -703
26 603 -848
211 71 676
919 838 -720
667 900 861
753 978 725
374 233 240
142 148 -388
33 557 -750
812 314 875
209 374 777
901 251 577
189 860 980
8 947 223
577 701 1
427 436 -658
734 270 -804
428 528 -459
572 783 375
518 540 633
319 697 168
40 137 -16
367 411 2
952 542 -48
977 801 477
537 319 -188
356 867 152
716 563 715
677 886 -712
112 125 471
790 836 368
703 526 785
514 844 760
187 628 664
457 715 -581
590 447 372
302 330 177
944 80 412
508 223 690
225 540 449
260 837 -834
97 321 549
423 377 -705
507 204 -914
262 171 723
42 393 -509
871 936 671
123 7 -49
176 404 -627
51 691 -672
800 296 -950
399 63 198
324 464 807
698 777 355
686 785 758
777 658 960
200 361 -42
326 147 -307
654 566 480
352 82 563
797 139 -688
47 224 751
14 217 -520
918 697 843
538 56 -307
459 977 818
677 246 -916
880 681 -694
766 753 -566
485 716 161
256 761 769
137 904 -538
859 878 -11
891 410 243
220 928 -269
581 135 640
645 821 871
83 963 -118
117 307 -943
48 491 -94
518 821 665
149 442 -887
119 949 621
577 807 -797
683 975 106
37 319 625
278 200 268
877 255 -998
469 143 622
105 602 927
224 179 852
372 63 -506
51 711 86
304 859 369
696 206 -547
162 849 116
430 311 -316
588 156 -907
869 806 444
718 918 425
780 272 -666
419 731 -467
618 266 800
902 543 918
402 535 895
52 462 839
871 117 770
875 18 165
853 875 155
720 336 -832
665 614 -80
821 963 -216
661 836 -735
323 604 246
242 155 848
856 342 -939
182 825 -371
461 839 82
137 890 529
893 450 -879
552 378 -478
164 254 697
452 800 738
108 759 457
252 209 486
589 731 530
284 728 542
536 558 920
821 279 957
783 537 -69
612 942 -242
40 717 -199
623 106 413
839 959 -377
900 529 -341
837 215 -574
978 203 -768
425 307 856
114 543 -450
551 36 827
747 709 119
223 630 481
493 345 -108
62 780 181
203 321 257
563 251 188
814 78 -455
690 224 -940
809 961 849
6 386 -288
641 380 -13
924 494 701
80 357 -668
79 472 -557
249 322 742
967 954 112
242 913 -642
355 723 -705
880 750 -704
297 901 -92
953 796 213
863 473 797
147 79 32
443 450 625
151 637 -256
796 215 -62
79 895 -336
976 850 -413
376 849 -581
733 767 694
701 134 911
366 330 793
231 754 831
412 510 -761
552 13 -957
126 196 -786
937 837 263
46 658 742
573 431 -568
201 807 310
57 227 -93
498 779 -57
561 300 -452
420 108 -170
910 323 -259
560 533 -872
33 575 -687
894 62 882
658 569 438
968 224 730
571 770 -272
765 213 282
896 442 -729
921 153 -556
110 550 -825
567 910 -231
363 197 -910
228 294 902
100 199 929
497 236 341
98 513 -683
366 681 -443
612 194 -319
381 348 510
106 836 -206
277 832 604
271 965 814
432 826 -572
721 205 85
453 112 35
435 450 -962
934 484 -306
74 521 991
260 21 -241
487 294 -438
455 817 447
748 184 -799
205 533 3
503 126 -500
204 333 -484
724 792 -92
582 826 594
826 216 242
910 973 871
840 816 310
759 615 579
368 461 -779
180 254 689
548 681 764
905 796 -646
329 669 528
195 203 443
951 422 -791
804 412 585
520 306 503
57 283 -483
725 258 333
238 896 673
419 587 -498
484 630 914
747 251 810
958 219 547
590 764 141
649 725 -5
781 177 78
649 689 -837
109 697 435
945 963
701 778 467
223 382 633
775 181 -863
430 388 593
642 156 506
624 421 -610
579 232 321
595 36 174
656 557 735
278 134 880
369 31 -278
358 30 -292
868 830 -665
702 737 -425
676 769 571
425 493 -129
736 687 -353
711 796 876
669 98 -963
482 606 -745
781 194 583
326 518 406
167 829 -581
581 79 229
115 937 -121
457 107 -231
317 574 -964
69 786 974
833 558 898
904 464 647
18 154 69
771 482 879
865 725 -192
331 823 879
820 388 -730
62 459 943
321 900 -624
604 160 136
120 9 786
71 121 -590
425 775 731
822 811 -789
680 151 -754
298 855 251
1 30 -431
399 557 507
13 481 599
193 109 -694
629 639 -221
119 295 866
149 871 -985
751 160 96
767 333 -517
316 545 621
361 639 977
836 548 -620
854 352 653
328 29 -457
652 625 606
185 78 812
10 584 722
714 36 -609
10 512 -762
96 876 -478
648 734 -862
765 222 470
5 91 -96
668 566 -850
824 29 -30
668 461 323
462 300 503
813 929 -980
930 164 193
780 821 -105
659 743 -320
907 310 345
560 687 -726
10 152 661
74 173 -400
780 182 -591
40 781 275
917 399 -980
470 823 -891
45 485 798
519 251 -454
633 384 788
426 575 901
851 711 673
92 295 -541
400 123 -947
888 303 -895
512 808 802
814 525 506
92 680 968
333 204 853
423 765 -127
622 932 -400
729 504 692
520 90 799
509 76 230
844 292 434
845 730 86
656 94 76
856 162 -387
100 236 772
193 234 -630
918 98 84
226 566 -61
11 314 411
823 619 -919
886 388 -256
805 784 -195
911 112 -90
218 632 -278
817 484 443
821 236 567
576 600 671
541 810 -518
29 586 112
428 289 -841
749 434 -867
420 879 818
437 86 245
454 734 769
605 454 826
474 127 566
899 270 371
646 160 -576
502 271 -978
530 347 18
436 917 -312
786 210 960
592 749 -362
747 868 -411
332 79 -606
868 913 675
690 39 587
191 261 862
820 438 490
205 654 29
654 155 -324
361 331 940
42 268 835
737 509 348
458 469 -152
736 57 296
289 303 261
451 315 -35
312 584 652
189 202 349
591 725 671
817 481 -473
859 118 683
880 592 -963
722 265 39
475 535 98
367 811 -888
372 299 213
458 675 -771
403 218 -723
477 913 499
913 188 154
617 712 -279
563 467 504
626 494 352
901 922 -863
435 215 549
841 273 582
735 640 289
230 837 850
131 148 -162
915 322 -214
477 410 491
77 12 -572
303 621 252
363 247 -993
356 782 444
137 50 659
247 426 172
178 622 -873
113 445 934
438 364 -925
475 520 -893
4 148 558
342 155 -538
752 546 -332
801 185 138
117 858 722
898 657 258
844 912 -585
410 786 -302
769 260 -70
790 341 243
704 565 123
379 568 878
901 533 788
945 759 -441
709 352 -137
245 146 133
241 36 871
322 2 404
390 633 -422
571 61 646
62 318 313
347 276 661
667 336 -401
22 74 -486
825 893 530
881 943 -747
468 486 -372
76 487 846
197 700 -159
585 88 112
161 325 -45
234 641 -194
133 349 34
106 362 653
252 874 -290
720 320 5
315 935 -81
929 655 -541
625 177 -130
615 224 -430
736 516 801
738 477 -109
909 524 -835
585 276 923
18 380 163
536 344 -976
768 691 -34
292 304 -305
806 268 15
93 190 56
90 322 -520
267 567 475
819 580 -288
364 37 -790
778 182 305
265 240 167
721 216 372
100 682 736
675 416 -444
198 124 -324
536 594 -191
566 661 832
875 266 -162
340 584 241
876 463 351
65 895 826
727 345 -314
704 219 -379
177 48 979
325 521 -548
505 214 -404
757 750 -914
895 412 -963
206 155 -363
941 462 343
757 933 -65
394 768 -839
442 900 -256
805 560 -561
694 172 -781
394 12 161
306 33 -6
895 13 -948
453 40 -375
424 445 560
636 529 431
194 363 -338
199 427 84
823 129 723
401 110 -346
630 94 177
699 745 378
660 14 901
360 780 120
635 889 725
441 622 -515
604 301 -21
858 671 336
425 597 -729
156 285 30
937 575 206
865 625 709
484 267 404
849 98 409
422 916 3
839 475 -852
145 429 673
20 459 -893
360 890 -285
127 599 -438
900 634 746
506 547 890
446 240 -812
32 441 769
230 421 598
664 651 821
344 595 100
746 780 -931
697 447 736
378 702 766
570 831 -41
913 458 -807
689 808 119
344 33 764
299 158 -811
652 414 -378
70 623 694
648 667 -671
859 877 52
134 817 383
790 526 -369
157 887 -236
439 622 600
912 532 -381
861 329 -963
121 370 134
192 628 22
826 339 -620
374 491 545
605 134 -692
329 815 -144
722 870 -138
747 212 -876
875 349 748
21 886 877
33 373 214
930 310 597
944 919 -393
799 173 -773
529 453 812
332 401 723
459 587 167
866 592 121
928 885 184
739 932 783
10 594 -815
208 848 -722
414 781 809
38 841 -361
731 532 -896
798 927 735
314 913 -626
188 790 954
286 215 -990
259 420 105
162 355 -150
140 187 -586
704 282 -387
174 709 -19
147 721 665
898 453 419
781 309 -38
238 350 835
826 518 450
443 586 726
462 602 944
69 637 951
150 510 919
31 712 907
299 106 -493
334 316 135
84 5 287
601 945 501
864 907 -967
737 844 849
184 161 46
918 343 -992
697 764 -627
617 924 -60
866 92 592
201 273 697
205 579 756
178 621 527
126 136 -691
856 686 -698
53 470 594
291 217 -480
729 753 772
295 29 337
703 174 498
183 333 -463
579 758 852
192 727 777
206 595 -482
898 761 942
892 467 888
670 825 407
511 191 -291
709 323 227
98 895 -411
434 873 122
795 33 -732
782 477 -700
95 506 -667
849 258 -857
733 643 91
712 255 -633
127 919 750
646 656 992
835 479 -504
328 900 -497
389 815 894
545 835 198
792 227 -870
394 360 -354
853 294 477
350 239 680
650 538 960
928 756 130
73 378 633
535 255 740
800 466 149
726 90 -703
865 640 962
348 546 -750
634 767 725
373 477 957
610 311 -227
339 343 -153
382 478 290
392 539 341
557 56 76
634 651 -691
516 909 -354
239 315 -896
154 81 -3
682 51 -506
943 887 168
865 104 -750
911 644 -217
413 502 774
98 891 -136
392 594 738
206 279 458
816 915 -927
599 906 25
525 146 -550
168 651 577
833 455 691
22 17 -344
444 667 -266
57 878 418
848 182 81
638 518 794
887 645 941
55 880 -636
898 782 -36
423 515 -320
665 548 740
365 120 598
598 800 -38
513 867 690
2 726 251
837 465 -876
455 339 507
271 257 -442
220 101 282
931 396 527
334 135 2
198 7 104
89 389 -50
900 663 -763
266 481 744
297 55 381
401 588 -436
701 692 907
352 737 640
487 440 -993
507 183 33
783 616 980
436 905 -157
652 610 736
735 623 845
103 57 40
847 943 -711
760 146 -826
541 626 -403
473 346 711
225 78 876
753 249 -230
259 321 518
282 457 -14
457 528 -504
180 166 -423
361 426 -884
322 100 612
555 14 -516
163 386 949
680 510 -23
520 4 752
452 665 797
674 563 483
746 817 272
286 723 685
526 858 364
896 777 -814
707 932 687
619 636 -958
59 465 -886
199 667 94
286 597 -705
59 32 726
214 841 686
547 455 -988
578 310 -961
125 106 249
315 534 681
526 803 -475
636 410 -663
324 835 485
30 705 -141
128 539 906
767 42 -627
156 888 597
424 848 -661
435 581 257
81 628 528
283 516 -53
826 734 -542
885 529 921
174 310 -354
476 327 504
895 178 808
660 945 177
765 662 -988
224 578 -96
205 598 528
931 357 -868
600 917 640
756 175 33
738 753 -356
19 22 445
165 529 994
824 797 546
151 530 -598
767 673 383
926 834 -852
846 830 -430
78 35 622
430 358 418
670 33 -10
263 448 935
26 212 870
243 498 -580
105 166 -312
420 227 -475
429 858 46
893 477 866
889 869 -93
848 629 -108
836 798 714
931 687 -724
410 489 -637
364 533 44
56 786 458
539 204 205
237 741 470
345 899 954
938 356 -869
416 335 -709
170 310 939
597 830 -159
483 360 936
481 247 -36
35 922 155
766 122 847
52 266 314
723 574 795
399 505 707
357 626 -245
5 1 -873
36 226 556
82 635 456
177 724 909
196 503 -177
236 688 459
511 844 29
535 826 -251
425 182 7
118 600 -297
597 28 999
603 156 -704
120 383 149
187 166 -244
224 188 266
628 427 -581
433 464 959
839 748 380
491 271 -945
52 940 -721
870 116 -782
1 795 -533
358 688 978
785 861 -41
726 381 980
578 918 919
15 516 511
237 844 -617
498 250 927
363 326 -716
410 332 -90
89 802 934
784 386 644
753 910 -417
619 62 -633
151 294 272
642 722 -653
831 493 -888
483 472 453
540 930 -490
211 214 -476
899 435 118
19 642 973
909 464 -77
442 692 933
245 883 170
200 177 -912
353 558 -605
278 385 -844
779 349 -682
498 14 -244
654 944 43
927 54 140
291 872 -607
599 236 -727
121 12 633
422 760 313
666 120 800
775 125 166
841 400 -265
429 584 109
871 735 -926
443 650 797
204 830 -361
862 353 -630
715 327 -442
645 85 113
707 839 -230
522 840 -271
165 325 -254
500 158 282
301 283 69
819 810 567
319 456 360
758 92 -66
715 443 -495
551 618 -166
575 199 -149
229 216 863
568 371 -454
532 252 -848
650 267 177
910 197 72
198 193 302
694 23 132
315 282 -579
375 392 -711
5 71 219
499 919 478
396 455 298
480 429 227
490 30 377
23 807 -735
230 790 38
885 540 -962
1 73 -589
459 620 349
676 190 990
711 299 -80
912 122 -256
815 241 -932
334 876 -359
87 873 438
833 423 -526
865 348 902
678 66 521
91 683 -23
769 151 -595
307 150 749
371 775 -297
463 170 -483
484 580 549
579 531 -199
248 129 349
232 227 -661
788 783 -275
5 657 -421
776 810 661
496 734 -956
328 443 -574
107 819 -334
85 318 290
441 577 -248
681 774 -925
163 37 -391
810 574 703
765 631 -297
883 42 -450
43 78 -145
916 701 454
788 537 -385
624 476 -115
430 382 623
542 802 -112
793 101 -834
641 863 -959
779 243 619
210 443 -636
229 792 -647
29 125 -620
320 407 -734
792 326 900
777 130 -769
48 289 821
147 530 -880
635 765 803
444 579 141
501 319 781
111 660 97
871 112 -105
551 395 -477
371 433 546
251 790 -806
496 215 154
425 566 266
128 361 371
830 455 -73
38 581 -534
530 27 -451
702 79 -500
26 816 -270
719 201 -962
422 406 -697
450 384 581
770 183 871
761 57 -780
659 290 198
470 251 245
297 676 726
147 251 133
135 577 -870
703 251 -331
114 223 496
94 939 -620
5 40 -256
647 423 756
880 121 685
918 299 91
300 808 257
14 329 909
401 831 -972
463 769 134
492 14 688
838 283 431
700 420 327
486 128 402
452 296 124
95 338 778
207 413 948
769 935 -271
181 209 -581
507 924 -542
366 713 -630
466 654 -304
714 266 21
117 667 -952
599 373 -803
244 478 841
172 601 755
901 937 -236
293 741 -81
808 890 54
207 40 -870
507 504 692
694 806 386
188 58 -406
852 58 600
513 323 535
119 764 -271
634 135 600
653 629 -58
511 737 663
555 372 -328
159 375 956
636 499 -996
434 813 844
490 772 -571
560 44 770
650 442 -61
427 716 561
545 862 175
255 354 -405
738 866 663
385 513 176
204 433 -474
648 55 -537
929 810 -264
821 585 9
721 823 -933
588 102 872
673 262 36
491 102 385
104 97 468
907 290 -63
39 614 -979
68 159 -721
268 85 443
901 338 -763
201 770 -83
295 539 -47
20 888 934
621 93 536
625 142 -671
377 132 805
677 756 952
598 547 -711
465 676 -75
73 295 510
703 698 -502
420 721 -801
894 418 270
8 310 224
288 133 739
921 226 294
868 535 466
133 366 129
561 638 110
899 589 901
113 86 89
780 435 -940
351 429 262
6 865 290
32 247 -645
254 682 108
272 942 -100
278 539 95
485 203 829
88 486 329
855 153 960
348 96 -575
391 144 -755
922 738 -261
484 147 -91
517 125 136
833 643 44
861 462 597
612 675 -294
188 932 -28
737 495 -895
695 724 -328
705 152 269
873 229 678
775 544 -42
380 677 -546
501 554 -460
158 897 -611
609 59 511
746 271 128
898 539 -330
856 51 -478
149 400 -207
119 123 -149
38 562 -29
843 924 -377
67 544 440
472 325 -197
386 246 993
501 80 42
421 352 -563
201 643 -611
945 403 -242
415 761 996
69 490 281
456 509 552
485 336 492
769 929 -335
902 578 -300
918 118 -273
505 908 -361
500 19 -79
400 300 -225
450 759 123
889 530 -901
374 511 866
672 800 -544
433 83 837
485 740 -187
273 814 -784
366 888 188
381 136 853
341 181 327
470 359 451
75 147 -941
804 409 647
802 139 776
258 239 -573
51 672 -962
129 7 -720
336 346 -297
864 847 -642
70 688 530
190 879 -683
455 568 147
873 523 -103
369 3 -245
884 596 599
492 129 927
720 871 -470
765 121 318
577 55 -614
697 294 884
927 45 240
843 927 116
74 592 400
111 701 -108
634 435 -466
70 180 828
722 199 899
638 17 -137
167 855 7
504 72 308
604 863 51
282 568 709
606 340 -434
200 159 823
204 335 501
611 112 -861
7 154 -50
342 587 -609
206 506 -518
184 767 543
584 462 190
943 829 -150
605 494 372
904 909 -585
177 350 230
182 283 -81
548 357 -193
796 505 312
723 756 -937
567 143 -944
14 237 177
445 361 -269
500 466 753
452 412 -818
749 493 518
619 443 836
916 709 156
514 721 -147
381 623 711
317 306 90
154 435 -700
686 125 682
495 128 -369
128 478 87
99 749 747
643 517 -23
301 300 -93
310 59 -250
750 460 928
852 897
687 355 -9
816 828 241
194 677 -214
571 208 -526
224 547 523
568 580 -509
263 8 -929
542 389 -812
68 131 -783
177 484 -832
45 591 -518
328 108 55
593 831 -507
21 102 -152
705 679 -547
147 215 728
245 651 80
25 714 927
707 525 -825
87 293 603
463 180 -74
479 206 -729
686 389 -942
826 157 -559
134 158 -895
653 672 711
1 216 -468
532 619 -211
498 785 -346
325 378 904
377 748 -114
403 190 496
201 155 -990
248 320 -989
546 690 -792
469 827 497
561 633 736
42 457 -451
402 529 40
842 562 680
490 449 881
280 699 751
567 835 801
69 383 854
80 28 -359
505 830 -118
707 701 966
818 360 689
340 466 -18
44 350 83
287 130 -822
611 431 -342
144 507 849
259 72 896
286 711 553
602 226 289
574 73 810
168 231 17
416 275 911
780 479 -434
186 323 539
104 527 307
848 563 -306
783 81 168
760 331 302
846 810 674
31 744 -608
213 541 959
808 796 54
647 69 995
296 80 852
693 829 987
263 733 -465
286 20 -796
400 823 -453
565 328 -574
21 351 -428
299 808 606
804 759 390
548 760 -615
93 608 526
531 207 -719
731 342 -504
14 13 321
421 835 814
50 519 -462
591 89 846
681 523 -741
175 62 -775
167 453 -883
453 796 756
617 727 213
564 678 -10
64 686 -561
800 23 -257
191 323 648
558 160 374
791 507 -469
145 428 -354
469 398 -514
328 370 -724
190 843 259
443 85 -500
833 482 980
395 494 -534
713 507 276
44 477 -22
134 550 541
609 718 -85
642 323 -510
375 28 -576
39 821 -373
329 33 363
752 756 -349
297 177 -742
738 826 581
530 339 232
648 553 -125
840 750 303
538 94 485
589 156 98
198 139 766
331 610 639
350 575 880
787 691 365
299 288 663
46 647 -849
295 337 -468
787 233 -759
331 788 260
508 97 897
756 227 605
97 509 855
413 110 -512
253 288 -234
635 372 183
54 810 -803
849 599 315
490 98 -300
379 356 -243
383 557 585
711 334 986
45 405 -225
678 599 -255
744 227 -133
590 555 257
687 409 -687
750 327 -731
435 326 -755
653 712 783
556 797 -361
637 110 -713
771 348 893
460 275 -954
9 429 482
97 543 250
23 570 -470
364 529 434
358 258 417
500 664 478
254 813 -488
305 20 467
661 126 -779
286 813 668
265 365 -156
224 431 278
376 398 -589
541 61 765
674 10 544
744 472 374
809 752 -135
135 656 599
37 56 -996
798 489 136
580 604 -979
82 775 -551
52 251 -175
239 276 86
69 187 -512
305 359 -135
265 314 175
538 812 -256
93 184 -902
544 617 360
605 822 -345
307 1 393
631 814 473
215 216 -29
123 150 48
841 77 -258
703 628 -296
813 836 597
479 490 960
715 813 902
760 272 -221
520 291 904
795 13 235
85 607 58
671 346 -953
637 783 639
791 7 -285
368 415 -198
696 548 48
287 52 966
126 614 -274
634 657 -856
785 614 41
737 27 131
155 609 24
255 376 72
73 2 386
771 498 -224
782 51 -496
347 439 -222
30 354 -886
349 212 483
179 346 752
697 754 -211
146 672 -435
652 839 214
422 705 32
308 692 -990
765 183 -941
543 568 -7
339 804 -444
174 560 415
655 713 -136
741 328 -904
269 30 -369
323 622 -982
260 436 898
684 282 28
573 245 158
285 755 87
493 57 -762
430 342 930
230 532 539
804 801 -524
60 845 -82
147 171 -171
472 284 8
15 123 -132
245 526 680
517 804 -615
345 184 -636
593 559 614
779 80 -949
353 359 -454
757 186 52
646 297 -247
762 676 332
166 47 -829
617 161 486
161 216 174
348 298 -625
98 267 -72
354 844 571
814 174 564
186 115 -432
61 839 585
851 570 -161
842 562 912
129 596 -577
45 149 -463
726 496 269
782 270 64
375 254 -267
150 658 315
240 173 195
242 39 -381
156 820 -863
793 92 634
548 516 -684
753 452 -340
690 594 -574
285 216 -159
213 260 652
389 783 -661
565 476 -365
689 827 -427
538 815 74
764 835 -403
237 86 942
716 337 -655
207 364 -363
381 651 -390
397 506 -925
302 75 630
815 192 -472
265 681 637
655 2 -387
388 62 288
671 478 -945
72 390 410
550 268 -571
177 398 256
782 99 685
606 196 498
582 513 606
146 669 -351
258 358 -426
290 433 -411
64 795 -220
724 511 90
594 430 -31
521 527 7
657 771 548
397 343 205
29 489 -636
806 157 773
417 650 445
501 500 459
779 167 410
498 59 -558
757 325 -219
59 109 -360
177 231 -293
808 470 690
187 842 176
808 376 315
214 503 -352
333 724 -501
235 166 497
45 575 591
603 347 732
630 90 -202
728 9 559
589 90 -870
400 723 -176
544 214 582
658 129 307
718 388 -447
377 169 486
571 840 78
685 50 -544
144 85 784
609 806 198
504 536 -721
219 541 -676
819 43 111
314 795 168
294 52 495
717 108 -222
700 677 879
307 821 -153
236 739 -771
185 606 810
723 497 -138
729 709 855
388 126 425
497 524 225
714 577 -310
815 634 -211
451 470 -217
158 437 -642
713 222 -641
641 314 544
115 48 352
396 745 -45
391 626 -785
6 260 -148
800 56 807
396 91 -185
125 393 624
770 169 -332
258 115 -562
690 461 69
320 411 638
719 320 -750
229 707 -157
662 27 -409
22 582 712
332 264 -151
195 745 767
494 741 -437
6 327 344
771 35 170
534 244 847
301 376 744
486 167 125
525 825 444
209 156 56
840 110 -655
583 673 548
829 299 405
585 384 -609
415 626 -771
71 682 -668
552 745 298
337 293 861
834 592 -429
558 34 -629
73 169 -837
761 838 920
689 208 -358
201 373 -635
657 62 551
459 677 961
683 102 783
648 512 221
519 697 860
676 470 -966
481 90 679
188 742 678
497 713 293
184 441 661
274 148 313
630 567 -261
162 592 305
13 715 -311
539 506 638
295 107 714
196 519 -970
337 205 430
514 779 790
765 28 -846
611 406 209
556 502 940
805 207 -629
7 308 809
45 125 249
374 572 -390
723 150 987
588 643 -150
615 676 993
635 647 61
316 713 -408
809 325 36
766 285 -898
427 179 289
373 558 126
786 719 920
494 107 826
132 825 891
360 533 -886
827 298 -394
168 586 404
547 129 621
616 80 -779
331 683 -168
270 619 175
92 302 96
127 734 -69
360 317 787
202 703 26
469 157 -359
836 629 846
217 295 -858
36 374 -78
782 441 -830
37 432 -587
338 120 536
273 785 811
379 823 -797
625 237 -327
357 775 565
509 1 -613
664 758 -131
73 63 322
277 798 -409
213 768 602
419 134 -164
633 278 -43
701 233 566
509 514 -86
571 421 534
289 551 -320
578 320 847
542 82 326
278 333 -735
287 343 -748
181 482 711
141 481 620
537 129 471
336 156 334
38 281 -937
802 748 -690
378 563 -70
504 472 715
704 300 -923
314 447 -59
744 263 -163
136 828 425
623 176 -531
784 690 796
414 456 634
793 233 120
417 767 -835
810 469 -716
676 236 -465
687 607 -298
228 62 -657
278 354 474
828 672 479
679 247 -697
196 293 352
833 601 182
685 512 -224
106 341 -375
315 68 -813
83 14 3
98 166 -964
145 791 -533
503 254 645
770 405 -119
810 683 573
91 527 -61
35 185 477
750 544 -634
136 780 -159
287 708 93
193 2 -180
130 574 445
850 328 380
223 7 -666
100 410 -573
465 324 34
616 69 167
412 280 409
680 538 191
728 717 -748
397 456 -547
496 15 -721
425 404 563
272 175 -870
729 307 -178
208 126 -207
349 22 457
398 799 -556
169 719 926
438 727 -419
744 232 49
300 710 -796
802 671 507
693 774 -336
24 718 -717
87 83 470
614 310 -323
740 121 -511
422 179 332
312 623 -260
550 405 -313
159 201 492
806 73 577
735 101 -603
654 506 438
717 30 486
577 427 911
378 148 815
476 90 -977
114 562 442
717 668 441
605 170 850
1 701 -655
806 801 621
351 800 -358
806 804 545
493 661 -582
159 680 701
754 594 534
301 88 146
257 171 -190
170 307 285
505 405 -106
681 669 837
387 302 -397
330 353 173
569 535 -287
311 816 -683
638 744 217
755 627 -954
781 832 525
286 480 827
629 824 -520
362 128 200
371 176 -316
797 161 -474
647 174 -158
449 282 983
304 342 -840
17 826 -344
460 721 -237
728 755 31
666 842 -241
544 229 855
61 496 460
595 378 339
369 604 648
203 189 432
249 127 -6
797 817 485
798 819 893
307 350 633
302 33 206
358 24 -848
683 597 -323
319 435 109
719 626 -874
428 715 170
613 715 -556
731 663 -618
14 562 705
625 214 -179
596 579 60
181 220 172
4 478 -206
337 355 224
163 4 -550
307 653 -9
288 763 -255
558 588 396
597 418 -825
306 828 391
680 71 541
592 764 -880
411 661 139
559 438 -281
714 654 -37
361 654 -211
485 714 938
488 364 406
630 31 -496
225 224 -8
443 196 -414
604 232 646
800 555 -898
416 582 167
84 701 -416
463 850 464
368 534 880
635 201 523
608 671 -291
80 717 909
347 434 -295
528 515 865
520 311 -692
567 255 -246
367 138 423
265 477 -221
602 193 931
252 795 42
218 711 -337
268 620 878
284 401 -767
784 153 -446
764 837 408
764 682 -510
821 479 -266
610 33 -421
558 2 828
375 669 547
599 740 -233
36 695 134
230 691 691
225 606 646
833 409 856
358 467 -440
247 731 688
773 20 -143
487 313 507
521 572 961
294 690 -306
503 354 -571
131 742 -922
258 281 503
64 288 -931
315 448 -455
558 824 817
551 788 926
803 467 940
805 70 -172
235 135 486
134 485 -852
6 304 704
103 822 -950
29 521 -150
233 199 -833
395 24 154
404 546 433
611 472 611
594 537 -380
1 441 104
226 100 758
506 6 -699
297 209 -375
297 29 -962
437 117 150
88 51 -878
502 744 22
338 579 64
508 429 609
728 146 -350
317 312 -48
293 520 -189
229 523 -647
11 697 -762
263 431 1
367 546 -648
405 227 591
85 120 -938
803 573 399
572 296 -150
121 706 -992
325 307 -204
768 89 -834
690 5 -993
258 397 721
771 504 290
812 347 551
492 219 934
734 456 45
27 609 -628
405 798 -511
754 550 519
682 346 460
653 129 323
454 706 379
346 698 280
576 642 147
339 164 501
191 668 -724
747 126 355
289 151 690
162 355 748
213 267 -315
769 446 967
197 723 -894
606 579 840
261 419 -356
38 645 -850
613 44 509
309 238 905
794 464 -17
619 299 -274
86 543 172
535 496 391
228 75 300
803 289 -237
705 694 -231
594 852 309
686 421 -427
762 285 797
470 815 -377
657 768 -441
9 274 473
502 271 756
691 766 33
327 212 -60
334 323 -24
157 847 -860
553 211 200
98 646 649
475 677 151
141 342 201
76 122 419
62 665 471
687 396 -438
660 194 463
80 210 -216
195 744 60
566 763 289
258 502 -287
356 779 -506
696 342 -377
560 468 -309
103 675 -686
242 824 971
289 756 -393
327 226 -385
208 177 7
214 621 155
499 358 508
84 178 530
91 30 912
670 469 -502
196 311 97
797 538 -452
12 444 155
342 807 -667
845 695 839
705 284 -575
24 795 -300
97 783 -971
224 198 -3
134 239 994
365 303 223
829 175 610
594 37 918
279 696 -804
527 704 -709
720 265 -568
173 565 -293
59 772 -898
842 659 211
96 602 66
698 570 49
420 358 -73
339 188 100
427 15 282
818 642 -240
466 393 -355
289 351 482
510 139 208
212 97 367
46 618 938
62 644 -495
643 780 -199
510 793 913
716 484 533
346 692 -498
561 261 92
611 392 -21
782 85 -734
194 141 975
440 848 -477
572 594 496
480 118 -999
265 665 338
333 136 68
22 366 204
650 145 73
332 5 543
820 388 -576
176 456 -889
196 246 581
159 233 187
528 650 895
745 451 -534
244 437 585
545 321 959
815 302 697
803 750 24
473 507 762
119 31 530
176 245 -355
719 393 35
88 376 -664
718 34 804
130 415 -829
460 598 999
246 574 351
