18
969 1615
505 818 522
709 679 688
642 583 467
95 164 738
96 242 432
53 465 693
244 34 608
612 667 676
161 499 247
325 234 894
602 14 29
630 834 612
564 603 502
733 631 321
63 845 951
556 312 639
714 499 860
433 401 430
341 609 354
650 736 256
217 799 69
771 745 801
298 460 354
730 3 947
67 557 257
447 213 307
504 138 51
851 821 37
844 468 102
443 730 42
151 400 513
849 791 671
812 219 941
226 432 798
693 511 198
74 310 736
135 554 91
732 93 528
556 325 943
704 178 458
234 641 84
2 638 451
523 380 364
227 739 238
62 624 861
595 728 352
361 255 13
738 564 49
224 251 548
368 523 169
431 601 146
663 536 692
669 384 402
173 641 302
333 77 951
661 389 988
526 201 411
333 851 58
641 714 424
633 202 702
468 570 624
508 149 586
255 141 217
656 741 726
493 103 234
477 278 906
180 755 549
106 195 9
522 783 300
126 216 651
61 2 214
196 721 821
695 3 928
225 442 185
56 365 796
339 854 121
179 544 660
457 702 615
630 37 17
402 540 900
533 624 138
759 803 546
49 440 676
155 17 874
123 229 491
747 626 77
697 648 820
745 197 822
649 335 362
840 759 323
698 178 921
639 438 858
796 369 961
517 441 249
80 185 259
750 61 452
4 322 849
849 492 301
291 688 851
683 551 279
777 608 938
62 25 332
214 534 930
323 524 891
604 579 387
347 712 229
47 182 778
716 205 979
280 678 863
551 789 92
274 148 268
734 228 384
21 555 33
763 433 655
272 409 121
37 719 9
592 30 752
289 134 563
386 379 886
521 663 326
326 164 823
419 270 678
292 717 325
168 43 855
678 323 910
835 138 446
656 781 390
723 746 125
794 143 45
586 387 411
356 21 153
810 86 321
740 689 337
510 112 493
485 507 267
674 279 509
769 417 355
450 237 685
437 34 893
620 835 800
11 177 152
552 107 588
508 348 439
40 620 492
404 461 116
553 786 595
70 16 388
772 421 557
372 502 69
27 632 9
82 252 993
655 507 330
731 678 83
551 178 869
730 127 346
734 298 142
476 235 715
496 512 691
158 480 515
113 143 448
559 106 289
253 288 339
130 253 432
333 295 917
288 852 588
384 121 844
673 798 507
704 762 407
67 475 724
76 381 674
351 515 913
243 764 999
120 315 520
24 146 916
54 34 360
640 15 265
63 129 930
258 502 255
267 662 632
93 749 307
455 594 165
8 824 829
656 255 759
95 14 620
843 630 618
467 187 983
736 577 589
72 62 364
224 794 424
762 187 619
833 668 34
832 364 434
647 837 570
629 175 679
356 83 177
795 53 661
406 687 984
676 680 785
499 407 179
209 285 856
232 526 9
186 829 36
622 604 924
333 496 426
114 410 408
50 808 871
568 371 347
794 274 925
27 598 468
502 286 242
682 274 923
833 312 786
211 737 148
132 564 271
809 685 716
454 221 809
205 2 746
666 159 881
729 125 261
75 239 927
205 277 189
757 593 215
770 156 975
331 450 921
328 492 735
416 272 505
802 522 899
502 799 819
845 853 355
615 768 940
667 704 124
791 320 340
63 205 515
696 550 988
303 362 894
531 451 397
208 301 349
642 764 351
329 716 596
258 82 308
841 353 15
636 179 954
782 675 129
439 821 179
281 239 194
598 376 446
826 232 840
609 212 895
639 193 821
563 567 904
135 19 32
471 190 604
58 683 56
513 470 98
140 765 300
388 150 322
473 432 909
552 516 11
527 38 582
21 480 797
593 178 809
376 353 989
600 276 689
287 378 158
493 660 518
242 303 33
793 613 77
729 548 382
465 513 775
419 736 563
168 8 742
755 722 45
118 301 180
353 450 653
819 140 781
657 663 928
430 402 81
580 488 151
579 438 846
800 9 987
367 289 323
736 234 118
635 127 699
769 113 159
617 337 561
710 822 524
424 726 383
663 207 446
285 505 760
764 471 371
49 799 677
686 348 997
187 289 371
326 727 271
431 767 515
271 269 974
498 123 586
615 537 326
606 281 886
768 593 192
215 497 399
821 468 570
275 783 51
206 470 919
645 260 566
768 68 15
731 283 126
748 694 77
217 642 937
697 192 231
511 496 952
707 87 728
752 447 279
650 210 139
508 480 825
155 400 24
827 357 886
416 248 557
852 729 347
273 808 288
300 332 455
661 374 299
567 284 967
329 219 763
502 468 846
461 235 529
225 451 285
249 272 169
292 368 625
646 612 23
643 87 622
125 323 818
281 507 944
423 274 418
602 449 197
159 637 24
331 374 189
630 398 492
86 14 133
295 569 222
667 640 938
572 625 773
513 451 388
152 84 544
532 453 801
520 543 8
168 77 535
726 186 341
23 81 85
600 529 646
465 490 56
256 53 327
512 650 257
608 535 681
460 489 318
299 757 708
415 786 749
165 211 915
96 146 743
512 177 553
327 531 64
326 695 165
509 558 797
101 529 565
91 232 282
106 745 122
312 135 196
119 806 727
662 23 549
335 473 773
378 293 586
376 625 294
771 120 261
462 431 904
759 760 111
492 760 842
566 528 121
719 506 219
725 237 186
302 176 9
822 745 447
538 500 339
759 377 362
255 409 689
138 735 468
619 776 995
80 737 375
644 348 531
835 712 371
238 70 964
209 114 452
649 757 255
603 226 931
384 127 944
253 421 98
270 138 222
255 741 570
401 561 216
412 359 199
570 442 415
138 124 28
418 559 576
157 669 240
49 717 181
255 227 875
91 503 328
527 749 140
334 844 470
60 510 934
557 321 179
23 181 605
588 701 326
90 389 182
415 433 169
772 460 713
6 365 771
365 828 797
191 358 310
512 391 924
518 93 69
71 171 435
195 470 923
774 258 906
809 204 960
558 472 524
804 67 736
124 668 948
42 543 826
422 7 341
190 532 502
592 604 926
417 4 154
275 726 131
51 33 979
259 734 774
759 502 389
301 505 69
496 762 214
71 96 303
95 534 186
94 209 699
276 782 535
498 411 32
147 505 343
429 398 250
11 845 103
794 360 102
806 702 384
120 575 289
60 375 615
410 165 795
260 734 590
168 843 299
181 289 894
827 419 265
365 204 581
28 443 651
74 117 828
586 490 737
184 134 852
488 405 662
590 303 9
605 385 92
780 250 691
60 114 240
38 18 909
656 551 359
38 297 940
698 437 679
223 781 788
807 70 992
282 689 382
340 581 760
617 611 966
347 743 314
780 586 699
379 333 166
669 223 428
369 718 978
386 633 744
181 29 364
28 846 27
734 431 426
715 82 259
174 362 824
17 263 921
828 785 364
218 153 509
201 628 732
388 433 941
576 817 925
853 589 264
182 814 985
749 628 488
337 776 94
366 321 202
341 695 440
467 96 620
153 489 838
576 408 756
833 390 407
61 434 924
693 21 880
486 447 281
543 418 445
165 665 280
436 289 104
286 128 384
565 827 179
627 559 182
505 629 903
493 803 349
558 275 77
751 681 735
274 835 682
741 403 778
452 552 748
800 205 776
729 454 517
93 673 464
791 799 19
281 138 3
181 24 8
253 724 833
489 166 822
483 810 141
525 674 352
18 754 504
758 63 85
527 654 801
684 827 152
85 146 919
737 766 197
211 239 932
847 230 519
496 487 980
564 377 765
60 782 185
851 539 703
763 545 58
319 444 38
636 206 990
144 217 470
86 600 569
46 273 832
550 527 733
401 84 558
10 742 819
434 89 725
40 5 322
153 436 750
679 514 707
138 719 525
114 528 947
519 388 494
90 698 666
623 454 589
704 662 411
818 556 741
533 427 337
96 839 177
483 443 356
4 256 439
51 45 78
817 562 116
836 641 679
408 737 714
376 245 246
350 587 136
796 136 220
46 222 255
436 192 760
771 76 747
31 748 945
697 309 609
365 567 780
383 445 221
526 465 288
548 392 818
761 775 70
778 568 554
475 784 621
778 321 469
357 375 608
459 119 740
793 451 149
83 48 785
729 167 812
275 150 500
141 704 334
263 581 635
722 199 553
749 500 292
506 825 162
45 117 483
632 450 142
819 304 196
204 202 261
799 486 478
392 380 84
355 407 352
166 601 875
636 768 179
35 297 7
617 843 104
556 2 43
92 686 442
39 476 402
185 783 141
226 703 818
640 621 381
763 411 871
162 303 960
194 92 414
211 721 678
652 70 447
683 88 824
38 590 738
725 95 312
19 610 157
26 848 607
171 122 913
748 622 471
174 437 454
432 732 623
301 368 564
595 510 382
777 604 294
739 370 253
488 367 968
433 619 715
136 687 450
714 619 335
245 626 594
798 356 279
584 776 999
552 37 915
387 5 422
775 829 617
674 829 698
71 200 912
772 586 84
795 128 552
302 358 634
606 273 40
294 595 457
626 91 35
354 444 143
101 470 469
73 36 680
617 749 321
603 852 961
38 506 806
406 217 229
573 312 940
568 104 335
360 94 326
80 188 846
814 253 986
618 47 785
197 750 856
347 102 516
581 275 250
202 203 208
661 425 183
593 331 217
113 49 141
495 456 318
624 351 721
143 160 676
395 514 942
616 121 271
561 233 50
736 146 945
268 636 64
352 654 899
549 228 377
213 365 878
516 397 756
421 589 942
67 603 757
166 134 968
721 124 543
432 139 322
833 727 366
258 286 240
346 118 628
233 532 239
344 580 116
4 133 58
632 271 83
423 434 343
764 757 159
444 402 680
651 131 771
482 585 459
19 735 596
830 505 165
181 61 638
688 363 455
210 729 581
398 140 604
524 303 954
796 497 263
505 235 269
605 200 487
588 705 129
616 557 869
113 557 679
295 389 95
395 454 464
147 375 870
609 731 325
28 776 387
19 475 914
544 90 723
542 199 600
594 385 100
542 419 321
297 170 272
161 434 839
194 456 608
595 549 671
307 513 44
190 105 376
148 720 422
781 88 832
831 182 684
431 276 378
629 75 703
84 60 380
525 735 774
321 273 329
69 67 647
369 389 721
363 773 321
698 809 148
73 447 720
171 319 439
431 606 346
185 159 597
214 823 775
571 116 399
12 369 221
504 669 884
802 288 283
204 234 461
383 555 689
192 361 968
293 437 556
830 28 740
643 684 953
37 105 535
183 474 334
457 82 980
323 604 103
608 201 194
131 545 86
47 163 347
394 191 951
14 406 325
86 55 797
301 539 389
726 302 360
293 512 209
791 623 877
628 338 388
734 805 903
661 326 64
505 308 472
529 371 884
274 420 100
379 592 979
459 63 703
212 807 308
454 636 189
199 754 330
531 737 30
291 9 231
505 43 944
828 605 677
510 310 658
854 547 707
321 313 967
348 478 949
99 3 685
567 303 8
753 242 99
270 696 455
292 557 999
565 718 638
515 68 185
211 123 435
647 605 487
722 405 940
351 127 285
172 304 661
51 602 581
87 845 562
401 493 411
533 583 844
305 180 484
52 177 341
644 561 700
314 591 167
400 785 874
91 301 118
765 569 778
373 690 710
526 636 183
662 323 884
317 318 465
177 567 54
346 709 662
356 264 848
752 840 424
5 318 274
685 164 284
356 732 481
331 275 844
715 407 318
158 614 661
489 45 169
194 740 354
217 781 180
234 428 935
718 683 221
735 379 19
817 677 869
166 172 834
424 203 262
269 583 726
837 666 291
702 630 695
826 96 558
474 550 573
812 746 370
765 358 727
380 431 546
622 548 363
50 318 602
164 624 479
635 736 617
798 819 605
276 58 119
110 663 868
436 182 11
679 687 526
159 819 349
314 649 25
215 31 703
16 665 997
718 490 219
192 814 163
76 705 475
823 103 23
462 703 575
272 349 62
551 322 944
634 717 130
69 220 120
359 577 182
746 494 171
78 690 444
803 537 671
365 523 309
681 740 651
659 578 470
677 509 258
663 414 844
676 270 876
243 413 216
786 751 234
188 326 292
630 352 69
348 328 773
80 709 348
272 499 104
483 295 427
167 642 399
768 166 933
631 342 838
442 665 999
761 411 391
697 405 210
50 805 420
725 700 182
667 477 592
144 77 433
810 273 425
42 683 837
453 799 488
160 45 485
771 807 143
749 237 665
245 430 652
820 633 935
451 674 28
700 261 272
258 343 18
7 807 681
278 225 660
678 533 533
198 742 660
673 109 227
760 496 580
427 306 352
474 603 560
750 425 380
602 359 717
606 550 200
206 418 26
249 791 299
327 498 456
728 92 422
223 23 419
162 38 606
245 646 862
239 76 83
743 162 55
166 757 217
662 118 689
149 629 873
157 521 648
155 62 740
770 574 147
345 428 777
212 651 112
441 758 215
543 546 77
386 780 822
518 273 196
128 158 980
522 439 984
490 752 796
73 817 881
474 514 925
717 763 683
298 787 635
563 252 265
116 491 188
438 745 683
384 736 169
220 664 495
296 342 131
41 699 12
257 313 103
449 583 706
815 685 71
690 366 28
251 62 462
703 276 724
129 211 733
138 687 968
19 158 448
541 233 314
130 614 415
707 494 261
690 153 500
174 213 849
428 575 247
18 460 576
776 689 928
357 632 281
107 753 813
696 769 813
448 506 193
612 374 742
825 200 159
260 392 855
311 184 110
557 280 176
358 444 65
299 846 121
487 160 249
305 521 845
391 665 425
81 754 208
661 334 419
348 359 744
453 364 221
774 823 879
600 179 282
348 517 874
738 328 484
134 144 166
140 813 46
841 544 218
578 226 308
842 720 528
611 80 361
748 48 685
92 314 712
104 147 582
418 757 378
648 123 825
655 533 553
261 64 756
180 156 39
553 219 18
243 412 881
322 156 874
486 366 314
351 379 145
94 629 222
88 438 371
285 124 341
659 193 197
353 306 93
763 326 886
417 90 259
389 658 633
604 79 303
379 552 98
47 24 834
348 744 694
339 67 148
330 458 893
704 118 726
533 338 197
697 140 568
58 434 61
825 71 965
702 532 231
246 575 385
479 643 345
162 115 307
564 543 475
807 243 277
839 573 272
366 352 592
99 432 343
28 804 706
23 380 625
519 577 674
167 173 913
610 265 62
697 528 818
70 509 195
690 489 796
773 92 940
308 756 673
112 583 417
554 273 943
525 832 30
361 324 536
827 282 311
636 436 651
827 444 375
67 448 744
90 588 414
844 815 915
579 663 221
136 172 852
30 371 756
416 440 561
126 691 782
148 826 632
203 388 854
522 574 454
836 701 743
322 46 331
128 261 167
540 570 652
717 719 43
237 375 463
238 538 936
375 122 347
705 344 374
417 213 349
648 444 490
93 450 472
256 827 597
765 121 96
600 666 501
447 744 685
785 309 451
133 785 985
707 571 675
462 376 295
221 679 797
193 790 455
146 224 989
481 483 749
345 3 959
229 539 990
777 183 608
323 343 287
648 639 536
499 42 131
445 162 258
351 432 363
849 144 32
133 306 8
604 659 655
155 227 383
465 74 793
407 169 688
185 798 950
48 176 742
376 138 369
850 81 19
98 449 752
166 28 649
667 814 953
225 58 646
47 684 261
722 517 286
638 811 178
523 198 287
485 388 866
295 308 719
435 52 714
333 270 668
613 766 939
620 495 918
804 364 876
20 823 142
28 697 397
775 525 72
566 249 871
183 777 814
568 840 309
522 759 928
653 267 75
102 589 697
797 366 212
828 757 520
448 367 536
628 647 174
419 103 138
831 8 88
16 417 429
762 232 356
96 653 803
243 15 684
628 745 20
335 251 178
291 488 190
271 403 388
395 704 400
801 401 724
461 396 475
823 396 543
636 332 113
494 253 226
786 243 95
186 386 908
612 389 210
445 479 609
291 46 562
265 324 549
44 561 877
405 714 110
25 215 684
641 499 640
19 680 774
452 296 862
199 427 867
677 623 199
356 340 934
358 643 680
384 430 66
669 19 261
761 127 14
441 21 118
760 533 869
153 853 573
802 533 140
167 198 246
484 691 346
476 323 605
215 226 757
462 387 989
579 207 745
473 569 845
825 481 405
293 456 754
522 544 874
385 744 559
803 617 51
844 502 640
230 39 936
185 176 505
188 797 69
318 627 375
153 4 483
229 667 385
712 141 532
289 420 344
186 409 297
1 712 524
821 593 841
82 738 323
711 830 59
562 437 747
638 267 813
361 220 875
55 19 800
271 428 85
290 716 127
405 590 317
212 140 971
749 129 851
273 426 166
476 272 155
449 367 205
613 639 383
443 286 249
246 699 132
717 405 772
744 470 839
805 775 826
658 679 980
701 586 71
402 106 73
704 458 543
742 717 27
403 24 938
264 254 998
818 54 542
720 160 916
169 848 15
804 239 990
366 408 185
129 231 910
506 216 865
113 772 166
163 116 194
226 45 105
470 124 623
719 155 139
483 460 721
428 386 445
483 292 305
820 776 120
56 754 571
414 442 959
161 441 919
512 612 8
162 692 786
777 422 3
563 723 268
311 133 979
504 735 484
712 584 901
277 161 256
551 825 176
478 729 122
395 631 878
548 41 316
546 190 924
312 836 34
331 435 550
825 625 887
543 189 613
149 269 124
237 125 923
771 265 858
285 546 613
281 641 790
201 245 395
230 166 606
146 390 875
592 151 964
324 311 26
291 40 738
793 360 527
782 734 713
78 164 889
801 852 973
134 672 671
111 342 975
519 216 432
594 194 32
331 551 698
522 733 379
387 394 520
655 681 898
211 326 742
163 837 409
749 227 445
36 493 339
301 258 756
732 751 743
41 790 165
129 836 342
112 235 509
731 842 859
328 69 676
454 48 531
302 848 640
189 597 116
456 309 644
446 844 563
264 404 30
357 627 481
111 367 734
664 262 333
289 235 795
827 794 905
697 438 116
826 848 678
675 457 17
377 295 791
285 218 836
146 497 155
500 370 881
749 268 960
818 191 513
82 193 369
464 847 20
640 161 849
118 753 202
825 793 547
627 153 104
272 607 322
129 810 750
784 471 715
765 394 87
397 57 664
618 550 173
504 287 82
27 72 584
203 329 454
66 380 638
89 414 826
78 235 700
364 63 923
198 466 279
687 17 740
842 442 382
28 624 578
626 743 904
391 618 295
838 298 148
85 485 744
265 307 3
315 262 804
354 536 648
690 346 157
476 739 674
592 849 498
736 307 404
445 549 100
127 227 14
109 282 374
82 337 307
382 286 337
316 209 53
756 237 838
562 202 510
294 36 347
665 36 863
293 175 884
637 488 706
55 383 867
145 846 61
239 179 443
840 597 637
368 295 629
405 543 592
622 485 421
189 526 479
341 550 37
16 346 427
59 313 494
525 679 483
768 717 381
635 778 389
168 779 335
53 241 751
768 391 743
802 228 265
706 434 753
60 318 517
139 346 399
210 286 134
459 7 739
760 147 273
735 535 699
377 200 398
96 560 485
37 291 331
536 421 442
43 45 134
446 611 604
57 179 414
210 233 286
648 335 58
704 20 969
572 174 950
590 424 263
38 523 360
735 385 270
277 811 377
47 587 162
636 555 291
259 566 58
836 26 999
180 282 380
285 475 843
460 795 242
678 630 958
100 82 329
812 694 202
740 595 860
134 35 437
531 46 253
572 616 891
13 643 404
485 64 194
224 506 399
224 147 591
408 794 472
343 46 472
142 41 277
622 552 671
628 62 567
815 39 363
53 563 274
394 130 46
349 829 616
613 777 122
679 686 734
406 276 706
358 739 618
852 655 573
630 358 42
635 76 738
334 333 819
624 112 261
287 5 575
396 682 470
626 540 400
419 725 977
538 636 764
238 33 300
288 699 692
712 396 975
324 837 846
166 432 810
612 249 90
503 340 277
511 337 710
233 671 897
527 718 288
62 466 202
93 362 309
304 742 238
445 402 730
673 474 512
577 70 939
392 535 499
850 591 92
373 106 307
256 609 549
2 510 518
806 646 213
550 328 8
427 477 898
55 614 922
2 316 705
211 735 226
806 832 239
218 792 801
190 64 147
629 409 324
225 274 328
37 770 723
430 74 900
720 494 714
232 528 90
113 601 498
420 416 462
90 31 621
195 539 325
610 832 5
107 213 441
366 596 905
793 332 730
281 317 543
352 266 461
288 343 783
377 401 57
443 441 660
289 210 54
571 831 493
164 615 706
338 657 163
768 120 363
163 249 700
473 428 878
757 703 576
678 508 315
423 753 997
144 810 56
582 466 360
236 29 181
260 465 884
819 651 50
379 109 760
865 1755
571 463 491
686 173 875
590 116 406
770 328 404
120 835 358
506 15 255
484 113 385
825 637 109
841 123 682
484 599 498
521 35 168
573 169 969
179 758 894
662 565 589
410 287 951
810 224 51
83 8 163
135 204 530
686 699 902
689 184 115
320 840 795
826 464 942
486 466 649
89 169 181
403 716 803
444 540 278
574 428 264
101 753 891
329 133 163
151 513 343
373 774 834
754 835 261
148 729 524
89 743 434
474 705 183
202 565 326
206 258 255
682 359 401
579 307 828
721 820 858
758 375 770
777 556 214
637 663 108
591 277 409
208 483 862
720 551 318
375 771 387
799 227 584
861 224 826
799 128 641
742 800 949
371 329 484
237 235 873
681 828 165
13 676 799
190 176 916
740 124 310
286 159 243
656 389 455
770 438 343
262 502 200
315 13 72
114 159 702
73 230 88
704 455 935
406 301 3
664 53 968
782 489 459
857 286 211
208 652 334
428 376 936
451 458 963
329 734 527
426 71 870
97 253 921
714 254 421
242 785 468
127 417 194
738 35 45
41 520 340
472 601 356
316 455 37
398 749 197
445 154 854
247 854 804
651 484 618
268 241 471
70 658 585
553 857 140
569 201 725
459 504 440
842 612 478
671 734 496
127 205 487
140 786 283
555 304 108
724 382 648
750 630 310
243 810 665
575 541 557
601 406 886
271 713 300
477 556 678
447 32 119
538 619 659
331 544 814
448 149 640
373 767 881
355 317 717
369 153 668
215 507 965
518 192 872
620 400 209
305 572 375
421 96 18
121 718 517
316 851 798
588 263 621
844 664 347
339 222 177
186 157 903
89 623 105
722 131 588
158 486 486
748 20 388
665 798 322
693 380 588
315 70 771
286 275 804
150 101 235
82 797 401
512 604 267
52 107 663
57 262 916
787 376 426
200 343 518
367 276 657
215 119 481
231 737 281
728 23 370
838 133 12
505 705 257
461 361 770
670 461 432
669 387 196
811 792 486
88 538 740
820 72 539
173 489 836
713 816 839
815 724 579
172 565 156
538 698 568
372 545 812
735 457 278
513 333 823
657 635 145
545 311 488
163 14 592
499 720 262
436 743 294
546 422 319
589 806 407
583 263 703
54 56 153
627 321 589
414 462 571
766 318 516
375 216 264
51 827 26
53 779 849
139 566 195
251 454 526
596 397 329
331 824 792
74 842 294
799 862 382
582 472 898
850 654 693
655 793 805
611 330 23
329 481 497
181 498 631
671 22 607
777 413 403
516 10 958
6 598 500
157 819 278
179 708 960
235 211 320
291 234 186
224 536 955
688 98 510
682 461 697
159 475 375
415 57 153
803 473 923
214 166 467
306 745 191
416 111 28
662 529 740
751 288 648
467 19 85
505 410 536
261 315 860
615 356 889
734 704 353
134 614 83
364 43 713
841 423 87
573 301 701
776 117 491
828 6 889
481 7 764
820 235 355
844 595 706
25 551 473
536 146 732
437 14 20
194 357 581
635 827 471
154 282 678
198 175 288
49 500 972
690 784 475
564 546 392
178 772 477
165 554 949
461 443 976
52 766 73
636 775 496
520 93 164
686 73 220
68 210 638
497 748 324
632 648 745
44 569 665
746 134 826
435 516 256
57 478 661
293 164 312
490 190 356
801 667 711
616 552 97
636 191 957
107 605 269
193 24 83
271 740 601
157 650 135
166 383 987
349 146 874
259 462 684
852 174 470
672 387 548
658 229 647
127 783 371
29 200 609
268 123 270
101 115 909
145 199 881
277 329 309
25 336 271
736 210 18
166 864 515
170 256 924
540 499 361
835 96 17
438 270 891
270 170 662
649 575 670
355 6 602
228 646 667
314 299 152
357 656 952
393 21 969
749 622 435
528 830 971
685 480 806
726 200 508
624 33 698
199 592 459
452 45 461
681 457 341
483 280 306
494 800 478
17 95 632
725 180 636
165 82 1000
611 320 735
555 143 716
433 337 249
522 690 630
587 628 271
770 549 155
491 655 910
830 366 201
442 358 896
36 438 274
193 240 546
475 578 837
543 431 423
820 736 537
137 854 44
508 618 229
127 172 722
365 658 692
349 784 413
483 723 816
382 366 118
212 611 962
41 792 822
437 373 897
352 704 732
353 422 965
309 851 883
451 808 214
542 87 776
497 765 56
771 678 268
155 741 655
156 768 75
526 155 856
78 236 935
836 146 938
535 653 394
201 717 524
493 785 387
640 179 569
463 296 285
164 813 263
710 387 277
462 776 474
199 790 352
660 703 440
219 449 973
513 412 40
838 463 503
382 301 132
773 147 277
384 804 473
426 809 198
11 668 100
397 450 702
115 726 678
853 790 279
156 735 145
610 57 446
87 149 8
191 796 896
326 349 2
620 228 254
536 326 726
710 790 947
749 703 532
36 304 314
376 237 371
468 427 824
431 740 887
173 677 828
246 596 183
82 164 865
606 88 171
548 476 601
667 503 286
25 509 25
447 512 305
724 227 39
48 300 636
396 721 7
138 439 995
410 308 15
727 781 905
79 844 135
754 311 121
625 181 571
802 406 701
395 652 662
75 44 929
722 756 229
234 383 919
451 652 312
602 318 376
633 175 41
401 310 751
696 65 776
195 530 678
741 742 428
762 529 110
635 70 69
165 347 871
590 845 42
117 115 218
857 132 483
851 242 153
864 678 559
75 398 6
40 667 198
328 700 486
829 848 617
679 107 95
285 171 418
130 588 998
749 225 446
322 492 720
368 572 427
482 224 408
827 140 12
371 154 774
479 858 221
338 213 869
186 790 694
615 833 24
637 535 257
372 761 597
642 11 56
676 289 126
576 122 563
765 527 230
562 616 145
554 223 484
212 811 35
317 222 546
89 344 557
571 199 355
238 355 588
136 597 375
620 261 793
196 789 879
339 742 138
90 533 503
191 336 417
826 543 217
661 17 872
513 85 406
109 321 904
536 16 131
19 255 857
361 803 696
252 646 175
655 2 603
678 332 906
239 693 875
6 403 307
526 744 140
612 387 651
198 297 729
152 204 457
278 580 788
314 762 170
521 451 916
431 190 684
441 166 479
195 266 392
763 313 367
588 730 928
278 470 209
287 158 395
788 748 200
708 522 637
453 462 339
699 118 111
728 59 805
750 831 302
820 187 727
44 631 829
841 583 22
563 856 228
855 56 39
56 426 404
755 190 267
386 607 627
297 79 609
333 25 954
725 64 244
797 565 586
448 265 906
648 383 822
438 533 633
457 172 687
503 679 735
64 627 574
429 155 586
218 510 594
264 150 522
778 243 116
385 612 332
465 628 38
809 441 310
784 248 685
496 520 864
547 685 933
703 362 978
49 269 622
318 115 628
604 488 846
72 361 570
707 62 80
458 604 293
203 486 189
113 423 141
335 172 673
119 830 92
309 327 826
814 290 182
569 600 59
111 773 665
94 643 914
390 762 975
276 848 397
701 687 659
193 32 809
98 155 133
318 18 855
464 679 442
844 381 718
70 311 528
731 758 845
32 57 585
596 716 697
487 71 500
83 340 720
55 459 714
182 712 426
498 269 277
133 230 51
9 372 203
339 756 559
5 391 403
127 259 653
613 174 983
203 858 242
277 518 405
615 368 97
206 103 320
683 479 382
591 575 74
6 662 147
549 118 797
54 706 869
335 585 53
686 174 750
91 98 896
6 674 344
230 33 999
452 431 739
753 675 432
424 355 872
641 559 877
674 441 185
166 483 424
84 808 318
603 586 624
814 330 366
557 692 406
143 221 476
77 174 201
155 380 1
127 291 373
446 459 855
814 56 727
55 684 124
208 537 550
616 128 178
785 27 833
767 639 120
92 275 740
532 181 591
515 664 332
161 696 837
712 13 185
9 423 768
553 619 143
602 666 335
509 414 617
169 820 216
309 120 989
590 371 289
318 861 906
216 609 655
549 775 105
64 247 690
466 579 543
628 778 581
625 831 629
513 321 685
650 321 724
343 232 569
167 785 703
461 803 910
793 300 703
6 526 123
359 170 32
105 88 871
264 582 148
595 320 107
416 856 593
716 675 922
477 620 25
597 527 501
309 594 259
513 283 361
299 552 823
229 264 26
621 442 767
813 549 405
17 300 426
245 293 843
696 625 273
205 232 879
32 85 459
115 191 593
487 155 377
136 811 432
36 458 800
844 500 659
7 253 111
72 8 272
841 148 764
466 27 717
91 454 33
780 89 817
794 16 377
98 232 69
499 815 858
729 552 676
104 162 226
745 698 649
74 181 114
400 556 935
668 590 458
515 235 615
774 149 924
443 541 474
449 346 144
713 203 505
155 420 963
26 16 117
122 648 774
569 826 410
357 748 547
537 802 419
736 479 178
335 840 638
599 579 980
451 347 69
57 736 737
784 82 435
388 128 930
528 496 719
174 133 592
439 857 872
549 857 68
316 520 898
173 856 766
606 448 421
638 487 257
840 722 592
700 304 129
782 749 526
74 376 104
513 247 49
651 625 232
265 72 419
512 747 257
355 681 749
81 801 328
276 853 212
271 387 958
708 806 556
702 31 661
621 824 810
221 286 825
786 748 187
601 200 491
693 451 251
534 623 17
864 318 30
354 435 69
368 399 300
546 821 523
642 601 633
293 334 613
399 28 127
766 87 871
155 272 290
473 298 190
283 790 16
739 536 386
710 776 311
317 42 506
778 656 560
97 336 217
17 697 784
470 224 781
700 185 271
8 767 415
405 125 284
72 682 65
66 838 264
121 733 763
222 693 991
840 832 959
841 538 246
459 377 9
282 2 265
473 242 163
630 251 13
378 413 590
130 254 479
806 666 465
659 36 353
164 340 35
592 674 147
99 496 824
110 595 223
779 21 328
618 74 842
738 563 694
132 69 31
536 812 615
161 535 292
257 391 633
373 181 529
474 495 735
15 108 838
88 744 589
431 335 842
388 298 39
346 581 816
200 593 521
529 128 295
733 81 790
136 194 691
686 533 102
628 321 4
526 841 612
664 167 954
220 787 788
99 37 796
301 296 610
834 696 812
741 303 227
117 257 230
253 252 223
836 796 624
811 680 309
314 797 528
493 62 513
716 220 722
45 401 924
657 792 79
383 584 853
312 332 412
167 228 641
671 4 109
211 324 730
177 571 434
188 281 943
471 3 516
511 4 955
344 559 300
498 438 57
387 90 774
683 322 148
227 818 245
58 703 950
766 508 369
598 464 886
62 584 18
419 84 67
434 757 903
806 735 929
607 515 128
375 550 938
217 713 591
743 577 317
629 435 483
269 782 238
810 506 478
509 271 51
438 855 244
346 91 865
530 432 249
582 842 145
377 529 423
639 356 459
248 306 881
762 194 671
558 508 864
182 453 233
143 853 305
233 184 464
401 224 840
149 768 655
457 381 140
177 552 212
105 591 975
327 22 528
228 721 949
550 291 878
167 810 543
822 254 58
813 414 733
480 854 314
261 210 785
68 524 116
548 382 280
144 112 401
531 112 226
445 393 886
782 424 81
179 160 806
788 583 604
652 646 870
382 533 934
581 398 644
210 764 960
316 817 740
775 62 644
559 321 791
181 642 573
710 348 17
738 104 863
625 180 408
551 502 884
735 612 709
291 43 560
9 484 184
661 495 251
